account_id,D_total_count,D_Total_Years,D_monthly_average,D_min_val,D_max_val,D_count_of_the_mode,D_amount_mode,pension,base_salary,peak_salary
2837,32,3,23516.3399,500,31725,25,21150,NULL,NULL,NULL
2838,138,6,53557.8355,900,49806,0,,NULL,NULL,NULL
2839,49,4,22050.4468,600,30044,37,20029,NULL,NULL,NULL
2840,75,4,30414.3725,400,49631,2,9000,NULL,NULL,NULL
2841,76,5,10130.9985,300,13515,54,9010,NULL,NULL,NULL
2842,1,0,NULL,200,200,0,,NULL,3225,3225
2843,23,2,19954.6266,600,26357,17,17571,NULL,NULL,NULL
2844,37,3,22805.1323,400,31712,29,21141,NULL,NULL,NULL
2845,18,1,24360.5732,1000,32302,13,21535,NULL,NULL,NULL
2846,1,0,NULL,800,800,0,,6134,NULL,NULL
2847,80,5,9868.0622,300,11667,45,7778,NULL,NULL,NULL
2849,1,0,NULL,900,900,0,,6677,NULL,NULL
2850,1,0,NULL,400,400,0,,NULL,3057,3057
2851,91,3,9045.2968,100,48037,37,1500,NULL,NULL,NULL
2852,15,2,2250.0000,700,11600,2,1100,NULL,NULL,NULL
2853,28,3,1605.0000,200,10200,3,3000,NULL,3709,3709
2854,25,2,22178.5714,500,30237,19,20158,NULL,NULL,NULL
2855,1,0,NULL,400,400,0,,4189,NULL,NULL
2856,48,4,15647.6821,600,21390,37,14260,NULL,NULL,NULL
2857,35,2,46168.4448,900,49096,0,,NULL,NULL,NULL
2858,59,3,11556.5975,200,13769,33,9179,NULL,NULL,NULL
2859,102,5,34988.9524,500,49156,2,9600,NULL,NULL,NULL
2860,25,1,40396.9844,300,48957,0,,NULL,NULL,NULL
2861,1,0,NULL,300,300,0,,5915,NULL,NULL
2862,68,6,26220.8810,500,36070,55,24047,NULL,NULL,NULL
2863,54,3,11745.2712,200,13878,29,9252,NULL,NULL,NULL
2864,41,3,16585.1506,800,21989,27,14659,NULL,NULL,NULL
2865,48,4,13325.3275,200,18102,38,12068,NULL,NULL,NULL
2866,43,3,18975.8256,900,26037,32,17358,NULL,NULL,NULL
2867,77,5,25645.8155,200,33800,51,21312,NULL,NULL,NULL
2868,1,0,NULL,800,800,0,,4960,NULL,NULL
2869,1,0,NULL,200,200,0,,5289,NULL,NULL
2870,46,2,10866.5017,100,13166,25,8777,NULL,NULL,NULL
2871,1,0,NULL,600,600,0,,6683,NULL,NULL
2872,32,2,13917.7737,200,18224,23,12149,NULL,NULL,NULL
2873,33,2,18471.7241,1100,23400,20,15600,NULL,NULL,NULL
2874,1,0,NULL,400,400,0,,NULL,3100,3100
2875,26,2,19325.0633,800,26031,20,17354,NULL,NULL,NULL
2876,72,6,18881.0911,200,26078,56,17385,NULL,NULL,NULL
2877,1,0,NULL,800,800,0,,NULL,44410,66615
2878,1,0,NULL,700,700,0,,6863,NULL,NULL
2879,18,1,12409.3824,600,16185,11,10790,NULL,NULL,NULL
2880,72,5,18766.1239,600,25931,55,17287,NULL,NULL,NULL
2881,110,6,9835.3527,300,14600,60,6959,NULL,NULL,NULL
2882,24,2,17672.8716,600,49850,0,,NULL,NULL,NULL
2883,1,0,NULL,200,200,0,,5237,NULL,NULL
2884,114,6,8514.1182,100,10600,59,5810,NULL,NULL,NULL
2885,30,2,21794.5267,800,29229,23,19486,NULL,NULL,NULL
2886,84,5,7227.7438,300,8000,46,5209,NULL,NULL,NULL
2887,31,2,23776.0544,900,33096,24,22064,NULL,NULL,NULL
2888,1,0,NULL,700,700,0,,4006,NULL,NULL
2889,1,0,NULL,900,900,0,,NULL,37358,56037
2890,37,3,25582.3552,500,34782,29,23188,NULL,NULL,NULL
2891,20,2,21311.7415,300,28242,15,18828,NULL,NULL,NULL
2892,12,1,3275.0000,100,11700,2,3000,NULL,NULL,NULL
2893,1,0,NULL,700,700,0,,NULL,3382,3382
2894,115,5,46875.6137,1100,49775,0,,NULL,NULL,NULL
2895,73,6,19663.7607,300,27219,58,18146,NULL,NULL,NULL
2896,1,0,NULL,400,400,0,,NULL,3221,3221
2897,35,1,65447.5676,800,49581,0,,NULL,NULL,NULL
2898,27,2,18592.3387,300,25090,20,16727,NULL,NULL,NULL
2899,22,2,26447.9417,1100,35403,17,23602,NULL,NULL,NULL
2900,7,1,11794.5423,500,43882,0,,NULL,NULL,NULL
2901,33,2,10220.4298,400,12700,16,7405,NULL,NULL,NULL
2902,73,6,21906.9771,200,30320,59,20213,NULL,NULL,NULL
2903,57,5,23963.6937,300,33170,45,22113,NULL,NULL,NULL
2904,13,2,2642.8571,400,18900,0,,NULL,15946,23919
2905,55,4,14076.3344,1000,18953,42,12635,NULL,NULL,NULL
2906,32,2,18183.4815,200,24176,22,16117,NULL,NULL,NULL
2907,1,0,NULL,700,700,0,,6891,NULL,NULL
2908,23,2,18641.9623,600,25456,17,16971,NULL,NULL,NULL
2909,47,3,13075.1127,200,15832,27,10555,NULL,NULL,NULL
2910,1,0,NULL,900,900,0,,NULL,43748,65622
2911,64,4,13305.5757,200,17052,38,11368,NULL,NULL,NULL
2912,106,4,52673.2981,500,49403,0,,NULL,NULL,NULL
2913,1,0,NULL,1100,1100,0,,4471,NULL,NULL
2914,39,2,9898.6182,300,11676,23,7784,NULL,NULL,NULL
2915,5,4,409.3023,400,8100,2,4300,NULL,47983,71974
2916,29,2,14762.2951,1000,18976,20,12651,NULL,NULL,NULL
2917,31,2,18550.7042,300,25320,23,16880,NULL,NULL,NULL
2918,20,1,37367.1088,300,46870,0,,NULL,NULL,NULL
2919,47,4,15446.5244,200,20945,36,13963,NULL,NULL,NULL
2920,14,1,24722.0103,200,33056,10,22037,NULL,NULL,NULL
2921,32,2,15512.6167,500,20553,22,13702,NULL,NULL,NULL
2922,68,4,31666.5096,200,47032,0,,NULL,NULL,NULL
2923,1,0,NULL,500,500,0,,4179,NULL,NULL
2924,53,4,11559.0059,700,15808,41,10539,NULL,NULL,NULL
2925,89,6,7520.6475,200,9669,60,6446,NULL,NULL,NULL
2926,82,6,11993.9861,400,15876,59,10584,NULL,NULL,NULL
2927,15,1,15712.5000,300,46319,0,,NULL,NULL,NULL
2928,1,0,NULL,500,500,0,,5531,NULL,NULL
2929,4,2,460.8696,400,6800,0,,NULL,36583,54874
2930,54,2,44237.0144,900,49011,0,,NULL,NULL,NULL
2931,1,0,NULL,500,500,0,,4326,NULL,NULL
2932,111,6,40883.9126,500,49972,2,500,NULL,NULL,NULL
2933,110,5,38476.1715,1100,48618,2,3400,NULL,NULL,NULL
2934,44,2,37739.0494,1000,48765,0,,NULL,NULL,NULL
2935,1,0,NULL,200,200,0,,NULL,3150,3150
2936,62,3,13607.6667,200,14500,27,6371,NULL,NULL,NULL
2937,1,0,NULL,800,800,0,,4845,NULL,NULL
2938,129,5,48346.0526,400,49713,2,5200,NULL,NULL,NULL
2939,1,0,NULL,200,200,0,,5680,NULL,NULL
2940,87,5,23051.5000,800,49971,3,6300,NULL,NULL,NULL
2942,22,1,7793.5281,500,9500,12,5285,NULL,NULL,NULL
2944,59,3,8791.7713,100,20000,30,5746,NULL,NULL,NULL
2945,1,0,NULL,300,300,0,,5959,NULL,NULL
2946,1,0,NULL,1100,1100,0,,4008,NULL,NULL
2947,1,0,NULL,1000,1000,0,,5196,NULL,NULL
2949,1,0,NULL,400,400,0,,6410,NULL,NULL
2950,33,2,21948.2623,300,29834,25,19889,NULL,NULL,NULL
2951,66,5,12835.0313,200,17561,53,11707,NULL,NULL,NULL
2952,1,0,NULL,900,900,0,,4833,NULL,NULL
2953,45,2,8291.1772,100,10700,23,5142,NULL,NULL,NULL
2954,22,2,26776.8567,700,35696,17,23797,NULL,NULL,NULL
2955,1,0,NULL,900,900,0,,5079,NULL,NULL
2956,23,2,16339.6533,400,21752,15,14501,NULL,NULL,NULL
2957,44,3,23397.4188,500,32264,34,21509,NULL,NULL,NULL
2958,1,0,NULL,400,400,0,,5265,NULL,NULL
2959,90,5,41126.6190,1000,49372,0,,NULL,NULL,NULL
2960,57,4,14730.1358,1100,19989,42,13326,NULL,NULL,NULL
2961,1,0,NULL,400,400,0,,5012,NULL,NULL
2962,98,5,36870.0000,300,49787,0,,NULL,NULL,NULL
2963,26,2,17094.6794,1000,22728,20,15152,NULL,NULL,NULL
2964,1,0,NULL,300,300,0,,4398,NULL,NULL
2965,1,0,NULL,900,900,0,,5617,NULL,NULL
2966,42,2,42604.4671,1100,47178,0,,NULL,NULL,NULL
2967,28,2,15354.9072,400,20788,20,13859,NULL,NULL,NULL
2968,1,0,NULL,1100,1100,0,,NULL,35548,53322
2969,28,3,1450.0000,100,11000,3,1000,NULL,NULL,NULL
2970,73,6,10508.5914,400,14487,59,9658,NULL,NULL,NULL
2971,51,5,21217.9123,100,48907,3,100,NULL,NULL,NULL
2972,80,5,37284.4733,200,49893,0,,NULL,NULL,NULL
2973,30,2,17730.5640,500,24554,23,16369,NULL,NULL,NULL
2974,1,0,NULL,1100,1100,0,,5582,NULL,NULL
2976,31,2,18290.4142,800,24840,23,16560,NULL,NULL,NULL
2977,3,2,340.0000,300,7100,0,,NULL,38298,57447
2978,70,4,6330.4396,100,10100,40,4819,NULL,NULL,NULL
2979,1,0,NULL,700,700,0,,5241,NULL,NULL
2980,1,0,NULL,1000,1000,0,,4974,NULL,NULL
2981,8,1,1281.2500,600,8200,2,2000,NULL,3033,3033
2982,5,2,673.3333,900,8900,2,900,NULL,48752,73128
2983,39,2,7413.2106,600,10100,24,5709,NULL,NULL,NULL
2985,1,0,NULL,400,400,0,,4519,NULL,NULL
2986,33,3,25376.8454,500,35144,26,23429,NULL,NULL,NULL
2987,64,5,25387.7084,700,35324,52,23549,NULL,NULL,NULL
2988,50,2,40858.7500,900,49324,2,1200,NULL,NULL,NULL
2989,1,0,NULL,600,600,0,,5093,NULL,NULL
2990,43,2,6673.8235,600,13300,22,4089,NULL,NULL,NULL
2991,68,6,24214.7306,600,33540,55,22360,NULL,NULL,NULL
2992,21,1,12852.7326,300,17073,14,11382,NULL,NULL,NULL
2993,65,3,39853.1014,200,49916,2,2000,NULL,NULL,NULL
2994,35,3,21309.0661,900,28604,26,19069,NULL,NULL,NULL
2995,21,2,9971.9167,400,48315,2,2200,NULL,NULL,NULL
2996,65,5,14984.1537,200,20343,45,13562,NULL,NULL,NULL
2997,10,1,1826.6667,200,12800,2,1100,NULL,2968,2968
2998,16,1,26279.3182,300,33231,11,22154,NULL,NULL,NULL
2999,42,2,6364.9112,100,8300,21,4210,NULL,NULL,NULL
3000,80,5,8265.9342,500,11300,54,7028,NULL,NULL,NULL
3001,173,6,7449.7232,100,48992,70,1100,NULL,NULL,NULL
3003,43,5,6215.6220,100,45444,2,12700,NULL,NULL,NULL
3004,1,0,NULL,700,700,0,,4641,NULL,NULL
3005,33,2,24523.8364,400,47025,2,1100,NULL,NULL,NULL
3006,1,0,NULL,200,200,0,,6416,NULL,NULL
3007,73,6,24316.2155,800,33678,59,22452,NULL,NULL,NULL
3008,1,0,NULL,200,200,0,,6934,NULL,NULL
3009,1,0,NULL,900,900,0,,4109,NULL,NULL
3010,26,3,5012.6410,200,32110,3,1200,NULL,NULL,NULL
3011,1,0,NULL,400,400,0,,NULL,3271,3271
3012,11,1,1825.0000,600,11300,2,1200,NULL,3902,3902
3013,1,0,NULL,800,800,0,,4714,NULL,NULL
3014,78,4,36459.3261,700,49448,3,5400,NULL,NULL,NULL
3015,1,0,NULL,900,900,0,,NULL,3222,3222
3016,40,3,16963.8394,200,23170,28,15447,NULL,NULL,NULL
3017,54,4,20680.2722,700,28791,43,19194,NULL,NULL,NULL
3018,34,2,29181.6667,600,47767,2,6900,NULL,NULL,NULL
3019,34,3,18582.7320,300,25343,26,16895,NULL,NULL,NULL
3020,79,2,7711.4983,300,42928,29,1500,NULL,NULL,NULL
3021,3,1,988.8889,300,6300,0,,NULL,19451,29176
3022,1,0,NULL,700,700,0,,4755,NULL,NULL
3023,1,0,NULL,700,700,0,,6121,NULL,NULL
3024,1,0,NULL,400,400,0,,6713,NULL,NULL
3025,1,0,NULL,800,800,0,,6367,NULL,NULL
3026,73,6,22343.6381,400,31110,58,20740,NULL,NULL,NULL
3027,1,0,NULL,1000,1000,0,,4479,NULL,NULL
3028,1,0,NULL,400,400,0,,4214,NULL,NULL
3029,1,0,NULL,700,700,0,,5978,NULL,NULL
3030,1,0,NULL,800,800,0,,NULL,3132,3132
3031,1,0,NULL,600,600,0,,4184,NULL,NULL
3032,1,0,NULL,300,300,0,,6605,NULL,NULL
3033,1,0,NULL,900,900,0,,NULL,2902,2902
3035,1,0,NULL,800,800,0,,NULL,46312,69468
3036,46,4,18492.5753,100,49490,0,,NULL,NULL,NULL
3037,52,4,23061.2268,200,47031,0,,NULL,NULL,NULL
3038,66,3,54939.4204,1000,49732,0,,NULL,NULL,NULL
3039,88,5,11519.0450,100,14104,50,9403,NULL,NULL,NULL
3040,1,0,NULL,1000,1000,0,,NULL,3303,3303
3041,45,3,5440.3670,100,7500,27,4050,NULL,NULL,NULL
3042,68,5,16529.0262,500,22812,52,15208,NULL,NULL,NULL
3043,1,0,NULL,800,800,0,,4152,NULL,NULL
3044,1,0,NULL,500,500,0,,4134,NULL,NULL
3045,1,0,NULL,300,300,0,,6079,NULL,NULL
3046,8,1,2090.9091,300,11400,0,,NULL,3754,3754
3047,1,0,NULL,600,600,0,,NULL,3474,3474
3048,10,1,14447.0833,700,42507,0,,NULL,NULL,NULL
3049,32,4,1673.4694,200,9000,3,1100,NULL,2942,2942
3050,8,4,552.0000,900,10500,0,,NULL,41445,62168
3051,74,3,54772.8837,800,49949,0,,NULL,NULL,NULL
3052,10,2,6019.0526,600,32371,0,,NULL,NULL,NULL
3053,77,5,14328.9938,200,19354,53,12903,NULL,NULL,NULL
3055,1,0,NULL,900,900,0,,6814,NULL,NULL
3056,1,0,NULL,1100,1100,0,,4352,NULL,NULL
3057,19,1,20163.6686,600,27354,14,18236,NULL,NULL,NULL
3058,52,4,21189.7421,700,29270,41,19513,NULL,NULL,NULL
3059,24,2,24777.6328,100,33968,18,22645,NULL,NULL,NULL
3060,20,2,22142.4412,400,29126,15,19417,NULL,NULL,NULL
3061,1,0,NULL,300,300,0,,NULL,2967,2967
3062,1,0,NULL,400,400,0,,4467,NULL,NULL
3063,1,0,NULL,1100,1100,0,,NULL,3495,3495
3064,99,6,11396.1872,100,13881,55,9254,NULL,NULL,NULL
3066,35,2,14716.8284,100,19295,23,12863,NULL,NULL,NULL
3067,32,2,7525.6444,400,8852,19,5901,NULL,NULL,NULL
3068,1,0,NULL,500,500,0,,6193,NULL,NULL
3069,70,6,24910.6119,400,34734,57,23156,NULL,NULL,NULL
3070,18,1,18923.5669,300,25080,13,16720,NULL,NULL,NULL
3071,29,2,26941.6896,800,36399,22,24266,NULL,NULL,NULL
3072,68,6,24232.3134,1000,33340,55,22227,NULL,NULL,NULL
3074,72,4,35431.9747,200,49337,0,,NULL,NULL,NULL
3075,1,0,NULL,400,400,0,,5054,NULL,NULL
3076,1,0,NULL,700,700,0,,4164,NULL,NULL
3077,23,2,15996.9536,600,20978,16,13985,NULL,NULL,NULL
3078,1,0,NULL,200,200,0,,NULL,3348,3348
3079,1,0,NULL,1000,1000,0,,NULL,3449,3449
3080,1,0,NULL,400,400,0,,5585,NULL,NULL
3082,15,1,12631.6837,700,16868,10,11245,NULL,NULL,NULL
3083,22,2,25044.4762,200,34287,17,22858,NULL,NULL,NULL
3084,44,3,23962.2399,300,46081,2,13300,NULL,NULL,NULL
3085,20,1,13837.7841,600,18350,15,12233,NULL,NULL,NULL
3086,65,5,22955.3974,200,31617,51,21078,NULL,NULL,NULL
3087,1,0,NULL,600,600,0,,NULL,2900,2900
3088,35,3,24530.1693,600,34148,27,22765,NULL,NULL,NULL
3089,60,2,43727.5553,600,49606,2,600,NULL,NULL,NULL
3090,32,2,34726.4649,500,49384,0,,NULL,NULL,NULL
3091,68,5,17395.0216,200,23952,50,15968,NULL,NULL,NULL
3092,1,0,NULL,1000,1000,0,,5649,NULL,NULL
3093,26,2,24010.0134,500,32670,20,21780,NULL,NULL,NULL
3094,62,5,16542.7393,600,23074,50,15383,NULL,NULL,NULL
3096,68,5,22363.5897,1000,31026,55,20684,NULL,NULL,NULL
3097,7,1,1625.0000,200,9600,0,,NULL,3784,3784
3098,43,2,9958.6012,100,11500,22,7581,NULL,NULL,NULL
3099,1,0,NULL,800,800,0,,6019,NULL,NULL
3100,20,1,22122.8253,600,30372,15,20248,NULL,NULL,NULL
3101,1,0,NULL,700,700,0,,NULL,2907,2907
3102,14,1,18501.9948,1100,24513,10,16342,NULL,NULL,NULL
3103,9,1,5587.9333,300,37781,0,,NULL,NULL,NULL
3104,7,1,3150.0000,700,10700,2,2100,NULL,3006,3006
3105,1,0,NULL,1000,1000,0,,NULL,3218,3218
3106,19,1,31316.0870,400,47877,0,,NULL,NULL,NULL
3107,1,0,NULL,200,200,0,,6300,NULL,NULL
3108,1,0,NULL,600,600,0,,NULL,3063,3063
3109,17,3,2991.6667,900,19000,2,4100,NULL,15404,23106
3110,42,2,9695.1064,1000,49874,24,1500,NULL,NULL,NULL
3111,41,3,20900.3904,100,28278,31,18852,NULL,NULL,NULL
3112,91,4,47546.7014,700,49926,0,,NULL,NULL,NULL
3113,82,5,36667.9260,400,49862,0,,NULL,NULL,NULL
3114,51,2,8424.0461,100,41483,32,700,NULL,NULL,NULL
3115,5,1,257.1429,200,1900,0,,NULL,32120,48180
3116,35,3,19756.0287,1100,26637,27,17758,NULL,NULL,NULL
3117,1,0,NULL,900,900,0,,5355,NULL,NULL
3118,37,3,18153.0952,500,24468,28,16312,NULL,NULL,NULL
3119,1,0,NULL,1100,1100,0,,NULL,3169,3169
3120,1,0,NULL,400,400,0,,5685,NULL,NULL
3121,1,0,NULL,1000,1000,0,,4353,NULL,NULL
3122,31,2,11406.2304,600,11126,15,7417,NULL,NULL,NULL
3124,44,3,16228.1633,500,22548,35,15032,NULL,NULL,NULL
3125,30,2,7799.5055,400,9552,20,6368,NULL,NULL,NULL
3126,36,2,7276.2485,300,10100,23,5989,NULL,NULL,NULL
3127,98,5,33600.0305,600,48901,0,,NULL,NULL,NULL
3128,54,4,7741.7143,200,10244,40,6829,NULL,NULL,NULL
3129,1,0,NULL,200,200,0,,6727,NULL,NULL
3130,1,0,NULL,500,500,0,,6359,NULL,NULL
3131,4,2,48.2759,200,500,0,,NULL,21253,31880
3132,52,3,7921.0834,400,11200,32,6583,NULL,NULL,NULL
3133,70,5,21036.9357,1000,29391,55,19594,NULL,NULL,NULL
3134,58,5,21720.8561,200,29927,46,19951,NULL,NULL,NULL
3135,63,5,21765.1163,100,30131,50,20087,NULL,NULL,NULL
3136,77,5,12782.6643,200,17144,53,11429,NULL,NULL,NULL
3137,2,0,3000.0000,900,2100,0,,NULL,25359,38038
3138,44,3,3861.7907,100,41361,34,300,NULL,NULL,NULL
3139,12,3,5795.5487,100,49720,0,,NULL,NULL,NULL
3140,29,2,8552.1799,900,9798,15,6532,NULL,NULL,NULL
3141,43,4,5989.5833,400,22200,2,5900,NULL,10870,16305
3142,1,0,NULL,200,200,0,,6029,NULL,NULL
3143,49,2,11961.3299,300,12000,21,6712,NULL,NULL,NULL
3144,1,0,NULL,800,800,0,,6085,NULL,NULL
3145,1,0,NULL,300,300,0,,5611,NULL,NULL
3146,22,5,637.7049,200,8500,2,3200,NULL,3688,3688
3147,55,4,14173.9525,200,18993,37,12662,NULL,NULL,NULL
3148,19,3,1102.7027,100,9500,3,1200,NULL,3718,3718
3149,37,2,10007.7915,100,14200,25,8322,NULL,NULL,NULL
3151,44,3,13301.8890,200,17468,28,11645,NULL,NULL,NULL
3152,69,5,12941.6100,100,17883,54,11922,NULL,NULL,NULL
3153,66,2,61526.3455,800,49455,0,,NULL,NULL,NULL
3154,20,1,24894.7358,400,33639,15,22426,NULL,NULL,NULL
3155,30,2,21390.6851,700,29062,23,19375,NULL,NULL,NULL
3156,19,1,36417.3438,200,44715,0,,NULL,NULL,NULL
3157,1,0,NULL,400,400,0,,6273,NULL,NULL
3158,1,0,NULL,200,200,0,,NULL,3151,3151
3160,56,4,24829.5276,400,34504,45,23003,NULL,NULL,NULL
3161,35,2,28170.2857,700,43783,2,700,NULL,NULL,NULL
3162,40,3,25051.3505,700,49208,0,,NULL,NULL,NULL
3163,33,2,45054.4615,500,49231,0,,NULL,NULL,NULL
3164,1,0,NULL,1000,1000,0,,6154,NULL,NULL
3166,97,5,32355.4167,400,49311,2,15400,NULL,NULL,NULL
3167,54,4,22848.6717,200,31886,43,21257,NULL,NULL,NULL
3168,1,0,NULL,1000,1000,0,,6303,NULL,NULL
3169,14,1,20504.5326,500,27620,10,18413,NULL,NULL,NULL
3170,56,3,9354.7274,200,13100,29,6281,NULL,NULL,NULL
3171,1,0,NULL,900,900,0,,4848,NULL,NULL
3172,1,0,NULL,600,600,0,,NULL,2913,2913
3173,1,0,NULL,1100,1100,0,,4235,NULL,NULL
3174,1,0,NULL,400,400,0,,5098,NULL,NULL
3175,1,0,NULL,600,600,0,,4920,NULL,NULL
3176,1,0,NULL,600,600,0,,4595,NULL,NULL
3177,10,2,5814.9635,500,40831,0,,NULL,NULL,NULL
3178,1,0,NULL,600,600,0,,NULL,2929,2929
3179,30,2,16358.0172,500,22269,22,14846,NULL,NULL,NULL
3180,32,2,18082.8556,500,25071,25,16714,NULL,NULL,NULL
3181,109,6,6495.8088,100,48224,68,1300,NULL,NULL,NULL
3182,26,2,18628.2451,200,25514,20,17009,NULL,NULL,NULL
3183,1,0,NULL,600,600,0,,6877,NULL,NULL
3184,1,0,NULL,700,700,0,,5115,NULL,NULL
3185,23,1,15731.4170,300,20136,14,13424,NULL,NULL,NULL
3186,45,4,22849.0340,700,31250,35,20833,NULL,NULL,NULL
3187,22,1,3450.7438,500,11200,12,600,NULL,NULL,NULL
3188,24,2,17274.7626,400,23270,18,15513,NULL,NULL,NULL
3189,42,3,19705.8649,500,44352,2,9400,NULL,NULL,NULL
3190,29,2,11823.8082,400,15394,20,10263,NULL,NULL,NULL
3191,32,2,10894.5387,600,14356,22,9571,NULL,NULL,NULL
3192,39,2,12319.7909,300,15018,24,10012,NULL,NULL,NULL
3193,36,3,20532.7094,400,28005,28,18670,NULL,NULL,NULL
3194,23,2,15011.1814,100,20238,16,13492,NULL,NULL,NULL
3195,90,5,6025.1738,100,12000,53,4606,NULL,NULL,NULL
3196,1,0,NULL,700,700,0,,5403,NULL,NULL
3197,1,0,NULL,300,300,0,,NULL,3013,3013
3199,1,0,NULL,1100,1100,0,,NULL,19513,29270
3200,50,3,27850.0712,400,47565,0,,NULL,NULL,NULL
3201,81,5,11267.0289,100,14064,46,9376,NULL,NULL,NULL
3202,1,0,NULL,1100,1100,0,,4837,NULL,NULL
3203,1,0,NULL,1000,1000,0,,NULL,3167,3167
3204,32,2,13787.6131,700,18350,25,12233,NULL,NULL,NULL
3205,1,0,NULL,700,700,0,,4366,NULL,NULL
3206,32,2,20542.1667,400,28318,25,18879,NULL,NULL,NULL
3208,27,1,40934.7521,900,48380,0,,NULL,NULL,NULL
3209,14,1,17869.5000,600,23877,10,15918,NULL,NULL,NULL
3210,69,6,26308.4094,1000,36658,55,24439,NULL,NULL,NULL
3211,1,0,NULL,200,200,0,,NULL,3018,3018
3212,37,5,1140.0000,100,10500,3,3800,NULL,3484,3484
3213,1,0,NULL,400,400,0,,NULL,3068,3068
3214,1,0,NULL,200,200,0,,4019,NULL,NULL
3216,61,3,38477.1780,200,49710,0,,NULL,NULL,NULL
3217,37,2,40349.6574,300,47994,0,,NULL,NULL,NULL
3218,1,0,NULL,800,800,0,,NULL,3175,3175
3219,35,3,22101.9940,400,30399,27,20266,NULL,NULL,NULL
3220,66,5,22224.2784,800,30917,53,20611,NULL,NULL,NULL
3221,1,0,NULL,900,900,0,,5330,NULL,NULL
3222,1,0,NULL,800,800,0,,NULL,3185,3185
3223,80,5,31679.3039,300,49479,2,300,NULL,NULL,NULL
3224,1,0,NULL,400,400,0,,6483,NULL,NULL
3225,68,5,22313.2424,200,30387,51,20258,NULL,NULL,NULL
3226,78,4,5781.8618,100,9400,43,4197,NULL,NULL,NULL
3227,31,2,26654.9335,300,36975,25,24650,NULL,NULL,NULL
3228,44,2,45864.9558,1100,48672,0,,NULL,NULL,NULL
3229,53,3,33260.4054,300,49845,0,,NULL,NULL,NULL
3230,61,4,34967.1397,200,48804,2,6800,NULL,NULL,NULL
3231,1,0,NULL,800,800,0,,5575,NULL,NULL
3232,1,0,NULL,500,500,0,,4600,NULL,NULL
3233,72,4,34287.9170,400,49657,2,11000,NULL,NULL,NULL
3234,11,2,993.3333,300,9300,2,900,NULL,3989,3989
3235,49,4,20400.6360,400,28245,39,18830,NULL,NULL,NULL
3236,1,0,NULL,300,300,0,,4414,NULL,NULL
3237,72,5,19528.5428,200,26242,52,17495,NULL,NULL,NULL
3238,38,3,24257.4812,400,33696,29,22464,NULL,NULL,NULL
3239,32,2,22290.6007,200,30765,25,20510,NULL,NULL,NULL
3240,33,2,31194.0140,800,49638,0,,NULL,NULL,NULL
3241,1,0,NULL,200,200,0,,6282,NULL,NULL
3242,35,2,11250.7858,100,13137,18,8758,NULL,NULL,NULL
3243,1,0,NULL,300,300,0,,6873,NULL,NULL
3244,1,0,NULL,1100,1100,0,,NULL,3116,3116
3245,1,0,NULL,1000,1000,0,,6731,NULL,NULL
3246,87,5,8427.8561,100,10398,55,6932,NULL,NULL,NULL
3247,48,3,8259.2784,400,9015,26,6010,NULL,NULL,NULL
3248,1,0,NULL,900,900,0,,4965,NULL,NULL
3249,29,2,22899.5038,1100,30993,21,20662,NULL,NULL,NULL
3250,1,0,NULL,800,800,0,,5690,NULL,NULL
3251,1,0,NULL,600,600,0,,NULL,3032,3032
3252,1,0,NULL,900,900,0,,NULL,3066,3066
3253,92,5,36173.7979,300,49862,2,2700,NULL,NULL,NULL
3254,51,3,9171.0000,600,11519,33,7679,NULL,NULL,NULL
3255,52,5,2070.3125,300,11500,4,2300,NULL,NULL,NULL
3256,29,2,11737.4502,1000,15126,20,10084,NULL,NULL,NULL
3258,87,6,28095.6095,300,47724,3,7400,NULL,NULL,NULL
3259,33,5,1121.0526,200,8700,4,2200,NULL,3393,3393
3260,136,6,44898.6930,100,49443,0,,NULL,NULL,NULL
3261,90,5,10496.5000,100,13149,55,8766,NULL,NULL,NULL
3262,19,1,26979.0789,700,36748,15,24499,NULL,NULL,NULL
3263,22,3,2196.9697,300,12500,2,3900,NULL,NULL,NULL
3264,1,0,NULL,200,200,0,,5096,NULL,NULL
3265,58,3,43843.6364,900,48403,0,,NULL,NULL,NULL
3266,1,0,NULL,1100,1100,0,,4504,NULL,NULL
3267,73,5,13505.4698,100,18447,54,12298,NULL,NULL,NULL
3268,1,0,NULL,1000,1000,0,,NULL,3420,3420
3269,57,3,34481.0290,600,48928,3,600,NULL,NULL,NULL
3270,43,3,21043.9655,400,28695,34,19130,NULL,NULL,NULL
3271,4,1,1511.1111,100,11800,0,,NULL,3791,3791
3272,31,2,22797.2464,800,30792,23,20528,NULL,NULL,NULL
3273,2,0,766.6667,600,4000,0,,NULL,49761,74642
3274,17,1,25352.6174,400,34178,12,22785,NULL,NULL,NULL
3275,65,4,7889.9445,500,10380,45,6920,NULL,NULL,NULL
3276,21,1,9143.8596,600,10500,10,5503,NULL,NULL,NULL
3277,68,5,18125.1035,1100,24981,55,16654,NULL,NULL,NULL
3278,38,3,23827.4719,300,32583,30,21722,NULL,NULL,NULL
3279,70,4,32542.7083,100,49968,2,10200,NULL,NULL,NULL
3280,34,3,15764.3451,1100,21399,26,14266,NULL,NULL,NULL
3281,1,0,NULL,800,800,0,,6288,NULL,NULL
3282,60,2,6004.0551,200,28459,25,1500,NULL,NULL,NULL
