account_id,D_total_count,D_Total_Months,Total_D,D_monthly_average,D_min_val,D_max_val,D_count_of_the_mode,D_amount_mode,Pension,Base_Salary,Peak_Salary
2839,49,45,987125,22050.4468,600,30044,37,20029,0,0,0
2840,75,51,1551133,30414.3725,400,49631,2,9000,0,0,0
2841,76,65,662905,10130.9985,300,13515,54,9010,0,0,0
2842,1,0,200,0.0000,200,200,0,,0,3225,3225
2843,23,21,409735,19954.6266,600,26357,17,17571,0,0,0
2844,37,35,804261,22805.1323,400,31712,29,21141,0,0,0
2845,18,16,382461,24360.5732,1000,32302,13,21535,0,0,0
2846,1,0,800,0.0000,800,800,0,,6134,0,0
2847,80,56,549980,9868.0622,300,11667,45,7778,0,0,0
2849,1,0,900,0.0000,900,900,0,,6677,0,0
2850,1,0,400,0.0000,400,400,0,,0,3057,3057
2851,91,37,335279,9045.2968,100,48037,37,1500,0,0,0
2852,15,22,49500,2250.0000,700,11600,2,1100,0,0,0
2853,28,40,64200,1605.0000,200,10200,3,3000,0,3709,3709
2854,25,23,507150,22178.5714,500,30237,19,20158,0,0,0
2855,1,0,400,0.0000,400,400,0,,4189,0,0
2856,48,45,708840,15647.6821,600,21390,37,14260,0,0,0
2857,35,20,920291,46168.4448,900,49096,0,,0,0,0
2858,59,40,464190,11556.5975,200,13769,33,9179,0,0,0
2859,102,63,2204304,34988.9524,500,49156,2,9600,0,0,0
2860,25,17,692135,40396.9844,300,48957,0,,0,0,0
2861,1,0,300,0.0000,300,300,0,,5915,0,0
2862,68,67,1755925,26220.8810,500,36070,55,24047,0,0,0
2863,54,35,411476,11745.2712,200,13878,29,9252,0,0,0
2864,41,33,550627,16585.1506,800,21989,27,14659,0,0,0
2865,48,46,610300,13325.3275,200,18102,38,12068,0,0,0
2866,43,39,747015,18975.8256,900,26037,32,17358,0,0,0
2867,77,62,1593460,25645.8155,200,33800,51,21312,0,0,0
2868,1,0,800,0.0000,800,800,0,,4960,0,0
2869,1,0,200,0.0000,200,200,0,,5289,0,0
2870,46,30,329255,10866.5017,100,13166,25,8777,0,0,0
2871,1,0,600,0.0000,600,600,0,,6683,0,0
2872,32,27,381347,13917.7737,200,18224,23,12149,0,0,0
2873,33,24,446400,18471.7241,1100,23400,20,15600,0,0,0
2874,1,0,400,0.0000,400,400,0,,0,3100,3100
2875,26,24,458004,19325.0633,800,26031,20,17354,0,0,0
2876,72,68,1292096,18881.0911,200,26078,56,17385,0,0,0
2877,1,0,800,0.0000,800,800,0,,0,44410,66615
2878,1,0,700,0.0000,700,700,0,,6863,0,0
2879,18,14,174145,12409.3824,600,16185,11,10790,0,0,0
2880,72,67,1252326,18766.1239,600,25931,55,17287,0,0,0
2881,110,72,711096,9835.3527,300,14600,60,6959,0,0,0
2882,24,30,523117,17672.8716,600,49850,0,,0,0,0
2883,1,0,200,0.0000,200,200,0,,5237,0,0
2884,114,71,605070,8514.1182,100,10600,59,5810,0,0,0
2885,30,27,598623,21794.5267,800,29229,23,19486,0,0,0
2886,84,57,410054,7227.7438,300,8000,46,5209,0,0,0
2887,31,29,699016,23776.0544,900,33096,24,22064,0,0,0
2888,1,0,700,0.0000,700,700,0,,4006,0,0
2889,1,0,900,0.0000,900,900,0,,0,37358,56037
2890,37,35,883444,25582.3552,500,34782,29,23188,0,0,0
2891,20,19,395688,21311.7415,300,28242,15,18828,0,0,0
2892,12,12,39300,3275.0000,100,11700,2,3000,0,0,0
2893,1,0,700,0.0000,700,700,0,,0,3382,3382
2894,115,64,3017227,46875.6137,1100,49775,0,,0,0,0
2895,73,70,1380396,19663.7607,300,27219,58,18146,0,0,0
2896,1,0,400,0.0000,400,400,0,,0,3221,3221
2897,35,15,968624,65447.5676,800,49581,0,,0,0,0
2898,27,25,461090,18592.3387,300,25090,20,16727,0,0,0
2899,22,21,543946,26447.9417,1100,35403,17,23602,0,0,0
2900,7,9,111655,11794.5423,500,43882,0,,0,0,0
2901,33,20,206112,10220.4298,400,12700,16,7405,0,0,0
2902,73,71,1560507,21906.9771,200,30320,59,20213,0,0,0
2903,57,56,1329985,23963.6937,300,33170,45,22113,0,0,0
2904,13,28,74000,2642.8571,400,18900,0,,0,15946,23919
2905,55,51,715547,14076.3344,1000,18953,42,12635,0,0,0
2906,32,27,490954,18183.4815,200,24176,22,16117,0,0,0
2907,1,0,700,0.0000,700,700,0,,6891,0,0
2908,23,21,395831,18641.9623,600,25456,17,16971,0,0,0
2909,47,33,425377,13075.1127,200,15832,27,10555,0,0,0
2910,1,0,900,0.0000,900,900,0,,0,43748,65622
2911,64,46,612500,13305.5757,200,17052,38,11368,0,0,0
2912,106,54,2821533,52673.2981,500,49403,0,,0,0,0
2913,1,0,1100,0.0000,1100,1100,0,,4471,0,0
2914,39,28,272212,9898.6182,300,11676,23,7784,0,0,0
2915,5,43,17600,409.3023,400,8100,2,4300,0,47983,71974
2916,29,24,360200,14762.2951,1000,18976,20,12651,0,0,0
2917,31,28,526840,18550.7042,300,25320,23,16880,0,0,0
2918,20,13,469580,37367.1088,300,46870,0,,0,0,0
2919,47,44,675528,15446.5244,200,20945,36,13963,0,0,0
2920,14,13,319738,24722.0103,200,33056,10,22037,0,0,0
2921,32,27,420909,15512.6167,500,20553,22,13702,0,0,0
2922,68,52,1657214,31666.5096,200,47032,0,,0,0,0
2923,1,0,500,0.0000,500,500,0,,4179,0,0
2924,53,51,585271,11559.0059,700,15808,41,10539,0,0,0
2925,89,72,541988,7520.6475,200,9669,60,6446,0,0,0
2926,82,72,861568,11993.9861,400,15876,59,10584,0,0,0
2927,15,16,257685,15712.5000,300,46319,0,,0,0,0
2928,1,0,500,0.0000,500,500,0,,5531,0,0
2929,4,23,10600,460.8696,400,6800,0,,0,36583,54874
2930,54,28,1229789,44237.0144,900,49011,0,,0,0,0
2931,1,0,500,0.0000,500,500,0,,4326,0,0
2932,111,69,2807362,40883.9126,500,49972,2,500,0,0,0
2933,110,65,2512494,38476.1715,1100,48618,2,3400,0,0,0
2934,44,26,992537,37739.0494,1000,48765,0,,0,0,0
2935,1,0,200,0.0000,200,200,0,,0,3150,3150
2936,62,33,449053,13607.6667,200,14500,27,6371,0,0,0
2937,1,0,800,0.0000,800,800,0,,4845,0,0
2938,129,65,3123155,48346.0526,400,49713,2,5200,0,0,0
2939,1,0,200,0.0000,200,200,0,,5680,0,0
2940,87,66,1521399,23051.5000,800,49971,3,6300,0,0,0
2942,22,15,115604,7793.5281,500,9500,12,5285,0,0,0
2944,59,36,312694,8791.7713,100,20000,30,5746,0,0,0
2945,1,0,300,0.0000,300,300,0,,5959,0,0
2946,1,0,1100,0.0000,1100,1100,0,,4008,0,0
2947,1,0,1000,0.0000,1000,1000,0,,5196,0,0
2949,1,0,400,0.0000,400,400,0,,6410,0,0
2950,33,30,652595,21948.2623,300,29834,25,19889,0,0,0
2951,66,64,821442,12835.0313,200,17561,53,11707,0,0,0
2952,1,0,900,0.0000,900,900,0,,4833,0,0
2953,45,27,227731,8291.1772,100,10700,23,5142,0,0,0
2954,22,20,548033,26776.8567,700,35696,17,23797,0,0,0
2955,1,0,900,0.0000,900,900,0,,5079,0,0
2956,23,18,298471,16339.6533,400,21752,15,14501,0,0,0
2957,44,41,960854,23397.4188,500,32264,34,21509,0,0,0
2958,1,0,400,0.0000,400,400,0,,5265,0,0
2959,90,58,2396311,41126.6190,1000,49372,0,,0,0,0
2960,57,52,759093,14730.1358,1100,19989,42,13326,0,0,0
2961,1,0,400,0.0000,400,400,0,,5012,0,0
2962,98,66,2424817,36870.0000,300,49787,0,,0,0,0
2963,26,24,417680,17094.6794,1000,22728,20,15152,0,0,0
2964,1,0,300,0.0000,300,300,0,,4398,0,0
2965,1,0,900,0.0000,900,900,0,,5617,0,0
2966,42,21,906055,42604.4671,1100,47178,0,,0,0,0
2967,28,25,385920,15354.9072,400,20788,20,13859,0,0,0
2968,1,0,1100,0.0000,1100,1100,0,,0,35548,53322
2969,28,42,60900,1450.0000,100,11000,3,1000,0,0,0
2970,73,72,753466,10508.5914,400,14487,59,9658,0,0,0
2971,51,60,1273782,21217.9123,100,48907,3,100,0,0,0
2972,80,62,2300452,37284.4733,200,49893,0,,0,0,0
2973,30,28,502957,17730.5640,500,24554,23,16369,0,0,0
2974,1,0,1100,0.0000,1100,1100,0,,5582,0,0
2976,31,28,515180,18290.4142,800,24840,23,16560,0,0,0
2977,3,25,8500,340.0000,300,7100,0,,0,38298,57447
2978,70,48,302384,6330.4396,100,10100,40,4819,0,0,0
2979,1,0,700,0.0000,700,700,0,,5241,0,0
2980,1,0,1000,0.0000,1000,1000,0,,4974,0,0
2981,8,16,20500,1281.2500,600,8200,2,2000,0,3033,3033
2982,5,30,20200,673.3333,900,8900,2,900,0,48752,73128
2983,39,29,214736,7413.2106,600,10100,24,5709,0,0,0
2985,1,0,400,0.0000,400,400,0,,4519,0,0
2986,33,32,820518,25376.8454,500,35144,26,23429,0,0,0
2987,64,64,1613812,25387.7084,700,35324,52,23549,0,0,0
2988,50,26,1078671,40858.7500,900,49324,2,1200,0,0,0
2989,1,0,600,0.0000,600,600,0,,5093,0,0
2990,43,27,181528,6673.8235,600,13300,22,4089,0,0,0
2991,68,67,1632880,24214.7306,600,33540,55,22360,0,0,0
2992,21,17,221067,12852.7326,300,17073,14,11382,0,0,0
2993,65,35,1374932,39853.1014,200,49916,2,2000,0,0,0
2994,35,32,676918,21309.0661,900,28604,26,19069,0,0,0
2995,21,24,239326,9971.9167,400,48315,2,2200,0,0,0
2996,65,56,832120,14984.1537,200,20343,45,13562,0,0,0
2997,10,15,27400,1826.6667,200,12800,2,1100,0,2968,2968
2998,16,13,346887,26279.3182,300,33231,11,22154,0,0,0
2999,42,26,167185,6364.9112,100,8300,21,4210,0,0,0
3000,80,66,544174,8265.9342,500,11300,54,7028,0,0,0
3001,173,70,520239,7449.7232,100,48992,70,1100,0,0,0
3003,43,62,384747,6215.6220,100,45444,2,12700,0,0,0
3004,1,0,700,0.0000,700,700,0,,4641,0,0
3005,33,24,579580,24523.8364,400,47025,2,1100,0,0,0
3006,1,0,200,0.0000,200,200,0,,6416,0,0
3007,73,71,1730504,24316.2155,800,33678,59,22452,0,0,0
3008,1,0,200,0.0000,200,200,0,,6934,0,0
3009,1,0,900,0.0000,900,900,0,,4109,0,0
3010,26,39,195493,5012.6410,200,32110,3,1200,0,0,0
3011,1,0,400,0.0000,400,400,0,,0,3271,3271
3012,11,16,29200,1825.0000,600,11300,2,1200,0,3902,3902
3013,1,0,800,0.0000,800,800,0,,4714,0,0
3014,78,46,1677129,36459.3261,700,49448,3,5400,0,0,0
3015,1,0,900,0.0000,900,900,0,,0,3222,3222
3016,40,34,577336,16963.8394,200,23170,28,15447,0,0,0
3017,54,53,1089161,20680.2722,700,28791,43,19194,0,0,0
3018,34,24,700360,29181.6667,600,47767,2,6900,0,0,0
3019,34,32,594028,18582.7320,300,25343,26,16895,0,0,0
3020,79,29,221320,7711.4983,300,42928,29,1500,0,0,0
3021,3,9,8900,988.8889,300,6300,0,,0,19451,29176
3022,1,0,700,0.0000,700,700,0,,4755,0,0
3023,1,0,700,0.0000,700,700,0,,6121,0,0
3024,1,0,400,0.0000,400,400,0,,6713,0,0
3025,1,0,800,0.0000,800,800,0,,6367,0,0
3026,73,71,1580440,22343.6381,400,31110,58,20740,0,0,0
3027,1,0,1000,0.0000,1000,1000,0,,4479,0,0
3028,1,0,400,0.0000,400,400,0,,4214,0,0
3029,1,0,700,0.0000,700,700,0,,5978,0,0
3030,1,0,800,0.0000,800,800,0,,0,3132,3132
3031,1,0,600,0.0000,600,600,0,,4184,0,0
3032,1,0,300,0.0000,300,300,0,,6605,0,0
3033,1,0,900,0.0000,900,900,0,,0,2902,2902
3035,1,0,800,0.0000,800,800,0,,0,46312,69468
3036,46,54,1002914,18492.5753,100,49490,0,,0,0,0
3037,52,50,1159211,23061.2268,200,47031,0,,0,0,0
3038,66,32,1737917,54939.4204,1000,49732,0,,0,0,0
3039,88,61,699590,11519.0450,100,14104,50,9403,0,0,0
3040,1,0,1000,0.0000,1000,1000,0,,0,3303,3303
3041,45,33,177900,5440.3670,100,7500,27,4050,0,0,0
3042,68,64,1052348,16529.0262,500,22812,52,15208,0,0,0
3043,1,0,800,0.0000,800,800,0,,4152,0,0
3044,1,0,500,0.0000,500,500,0,,4134,0,0
3045,1,0,300,0.0000,300,300,0,,6079,0,0
3046,8,11,23000,2090.9091,300,11400,0,,0,3754,3754
3047,1,0,600,0.0000,600,600,0,,0,3474,3474
3048,10,12,173365,14447.0833,700,42507,0,,0,0,0
3049,32,49,82000,1673.4694,200,9000,3,1100,0,2942,2942
3050,8,50,27600,552.0000,900,10500,0,,0,41445,62168
3051,74,36,1962695,54772.8837,800,49949,0,,0,0,0
3052,10,19,114362,6019.0526,600,32371,0,,0,0,0
3053,77,65,925653,14328.9938,200,19354,53,12903,0,0,0
3055,1,0,900,0.0000,900,900,0,,6814,0,0
3056,1,0,1100,0.0000,1100,1100,0,,4352,0,0
3057,19,17,340766,20163.6686,600,27354,14,18236,0,0,0
3058,52,50,1067963,21189.7421,700,29270,41,19513,0,0,0
3059,24,22,544282,24777.6328,100,33968,18,22645,0,0,0
3060,20,18,408159,22142.4412,400,29126,15,19417,0,0,0
3061,1,0,300,0.0000,300,300,0,,0,2967,2967
3062,1,0,400,0.0000,400,400,0,,4467,0,0
3063,1,0,1100,0.0000,1100,1100,0,,0,3495,3495
3064,99,68,771142,11396.1872,100,13881,55,9254,0,0,0
3066,35,28,414524,14716.8284,100,19295,23,12863,0,0,0
3067,32,23,169327,7525.6444,400,8852,19,5901,0,0,0
3068,1,0,500,0.0000,500,500,0,,6193,0,0
3069,70,70,1737100,24910.6119,400,34734,57,23156,0,0,0
3070,18,16,297100,18923.5669,300,25080,13,16720,0,0,0
3071,29,27,717547,26941.6896,800,36399,22,24266,0,0,0
3072,68,67,1623565,24232.3134,1000,33340,55,22227,0,0,0
3074,72,50,1776323,35431.9747,200,49337,0,,0,0,0
3075,1,0,400,0.0000,400,400,0,,5054,0,0
3076,1,0,700,0.0000,700,700,0,,4164,0,0
3077,23,20,322072,15996.9536,600,20978,16,13985,0,0,0
3078,1,0,200,0.0000,200,200,0,,0,3348,3348
3079,1,0,1000,0.0000,1000,1000,0,,0,3449,3449
3080,1,0,400,0.0000,400,400,0,,5585,0,0
3082,15,13,165054,12631.6837,700,16868,10,11245,0,0,0
3083,22,21,525934,25044.4762,200,34287,17,22858,0,0,0
3084,44,36,852257,23962.2399,300,46081,2,13300,0,0,0
3085,20,18,243545,13837.7841,600,18350,15,12233,0,0,0
3086,65,62,1424765,22955.3974,200,31617,51,21078,0,0,0
3087,1,0,600,0.0000,600,600,0,,0,2900,2900
3088,35,33,820943,24530.1693,600,34148,27,22765,0,0,0
3089,60,30,1317657,43727.5553,600,49606,2,600,0,0,0
3090,32,24,841538,34726.4649,500,49384,0,,0,0,0
3091,68,62,1076172,17395.0216,200,23952,50,15968,0,0,0
3092,1,0,1000,0.0000,1000,1000,0,,5649,0,0
3093,26,25,599450,24010.0134,500,32670,20,21780,0,0,0
3094,62,61,1002490,16542.7393,600,23074,50,15383,0,0,0
3096,68,66,1482706,22363.5897,1000,31026,55,20684,0,0,0
3097,7,12,19500,1625.0000,200,9600,0,,0,3784,3784
3098,43,27,270542,9958.6012,100,11500,22,7581,0,0,0
3099,1,0,800,0.0000,800,800,0,,6019,0,0
3100,20,18,396736,22122.8253,600,30372,15,20248,0,0,0
3101,1,0,700,0.0000,700,700,0,,0,2907,2907
3102,14,13,238059,18501.9948,1100,24513,10,16342,0,0,0
3103,9,15,83819,5587.9333,300,37781,0,,0,0,0
3104,7,10,31500,3150.0000,700,10700,2,2100,0,3006,3006
3105,1,0,1000,0.0000,1000,1000,0,,0,3218,3218
3106,19,15,480180,31316.0870,400,47877,0,,0,0,0
3107,1,0,200,0.0000,200,200,0,,6300,0,0
3108,1,0,600,0.0000,600,600,0,,0,3063,3063
3109,17,36,107700,2991.6667,900,19000,2,4100,0,15404,23106
3110,42,24,227835,9695.1064,1000,49874,24,1500,0,0,0
3111,41,38,785158,20900.3904,100,28278,31,18852,0,0,0
3112,91,51,2435976,47546.7014,700,49926,0,,0,0,0
3113,82,64,2345525,36667.9260,400,49862,0,,0,0,0
3114,51,30,256091,8424.0461,100,41483,32,700,0,0,0
3115,5,14,3600,257.1429,200,1900,0,,0,32120,48180
3116,35,33,643388,19756.0287,1100,26637,27,17758,0,0,0
3117,1,0,900,0.0000,900,900,0,,5355,0,0
3118,37,34,609944,18153.0952,500,24468,28,16312,0,0,0
3119,1,0,1100,0.0000,1100,1100,0,,0,3169,3169
3120,1,0,400,0.0000,400,400,0,,5685,0,0
3121,1,0,1000,0.0000,1000,1000,0,,4353,0,0
3122,31,19,217859,11406.2304,600,11126,15,7417,0,0,0
3124,44,42,689156,16228.1633,500,22548,35,15032,0,0,0
3125,30,24,189268,7799.5055,400,9552,20,6368,0,0,0
3126,36,28,201067,7276.2485,300,10100,23,5989,0,0,0
3127,98,66,2203042,33600.0305,600,48901,0,,0,0,0
3128,54,48,370312,7741.7143,200,10244,40,6829,0,0,0
3129,1,0,200,0.0000,200,200,0,,6727,0,0
3130,1,0,500,0.0000,500,500,0,,6359,0,0
3131,4,29,1400,48.2759,200,500,0,,0,21253,31880
3132,52,39,307074,7921.0834,400,11200,32,6583,0,0,0
3133,70,67,1407371,21036.9357,1000,29391,55,19594,0,0,0
3134,58,56,1217816,21720.8561,200,29927,46,19951,0,0,0
3135,63,60,1310260,21765.1163,100,30131,50,20087,0,0,0
3136,77,65,830021,12782.6643,200,17144,53,11429,0,0,0
3137,2,1,3000,0.0000,900,2100,0,,0,25359,38038
3138,44,33,127954,3861.7907,100,41361,34,300,0,0,0
3139,12,38,218299,5795.5487,100,49720,0,,0,0,0
3140,29,19,164772,8552.1799,900,9798,15,6532,0,0,0
3141,43,48,287500,5989.5833,400,22200,2,5900,0,10870,16305
3142,1,0,200,0.0000,200,200,0,,6029,0,0
3143,49,26,311792,11961.3299,300,12000,21,6712,0,0,0
3144,1,0,800,0.0000,800,800,0,,6085,0,0
3145,1,0,300,0.0000,300,300,0,,5611,0,0
3146,22,61,38900,637.7049,200,8500,2,3200,0,3688,3688
3147,55,45,635938,14173.9525,200,18993,37,12662,0,0,0
3148,19,37,40800,1102.7027,100,9500,3,1200,0,3718,3718
3149,37,30,297565,10007.7915,100,14200,25,8322,0,0,0
3151,44,34,455368,13301.8890,200,17468,28,11645,0,0,0
3152,69,66,849401,12941.6100,100,17883,54,11922,0,0,0
3153,66,30,1851943,61526.3455,800,49455,0,,0,0,0
3154,20,18,439807,24894.7358,400,33639,15,22426,0,0,0
3155,30,28,593235,21390.6851,700,29062,23,19375,0,0,0
3156,19,13,466142,36417.3438,200,44715,0,,0,0,0
3157,1,0,400,0.0000,400,400,0,,6273,0,0
3158,1,0,200,0.0000,200,200,0,,0,3151,3151
3160,56,54,1349071,24829.5276,400,34504,45,23003,0,0,0
3161,35,28,788768,28170.2857,700,43783,2,700,0,0,0
3162,40,31,779097,25051.3505,700,49208,0,,0,0,0
3163,33,20,878562,45054.4615,500,49231,0,,0,0,0
3164,1,0,1000,0.0000,1000,1000,0,,6154,0,0
3166,97,65,2096631,32355.4167,400,49311,2,15400,0,0,0
3167,54,53,1204125,22848.6717,200,31886,43,21257,0,0,0
3168,1,0,1000,0.0000,1000,1000,0,,6303,0,0
3169,14,12,241270,20504.5326,500,27620,10,18413,0,0,0
3170,56,35,331781,9354.7274,200,13100,29,6281,0,0,0
3171,1,0,900,0.0000,900,900,0,,4848,0,0
3172,1,0,600,0.0000,600,600,0,,0,2913,2913
3173,1,0,1100,0.0000,1100,1100,0,,4235,0,0
3174,1,0,400,0.0000,400,400,0,,5098,0,0
3175,1,0,600,0.0000,600,600,0,,4920,0,0
3176,1,0,600,0.0000,600,600,0,,4595,0,0
3177,10,23,132775,5814.9635,500,40831,0,,0,0,0
3178,1,0,600,0.0000,600,600,0,,0,2929,2929
3179,30,27,442757,16358.0172,500,22269,22,14846,0,0,0
3180,32,30,546705,18082.8556,500,25071,25,16714,0,0,0
3181,109,68,441715,6495.8088,100,48224,68,1300,0,0,0
3182,26,24,445836,18628.2451,200,25514,20,17009,0,0,0
3183,1,0,600,0.0000,600,600,0,,6877,0,0
3184,1,0,700,0.0000,700,700,0,,5115,0,0
3185,23,16,259044,15731.4170,300,20136,14,13424,0,0,0
3186,45,43,985555,22849.0340,700,31250,35,20833,0,0,0
3187,22,12,41754,3450.7438,500,11200,12,600,0,0,0
3188,24,22,376014,17274.7626,400,23270,18,15513,0,0,0
3189,42,37,729117,19705.8649,500,44352,2,9400,0,0,0
3190,29,24,279436,11823.8082,400,15394,20,10263,0,0,0
3191,32,27,295242,10894.5387,600,14356,22,9571,0,0,0
3192,39,29,353578,12319.7909,300,15018,24,10012,0,0,0
3193,36,34,694690,20532.7094,400,28005,28,18670,0,0,0
3194,23,20,300724,15011.1814,100,20238,16,13492,0,0,0
3195,90,64,387017,6025.1738,100,12000,53,4606,0,0,0
3196,1,0,700,0.0000,700,700,0,,5403,0,0
3197,1,0,300,0.0000,300,300,0,,0,3013,3013
3199,1,0,1100,0.0000,1100,1100,0,,0,19513,29270
3200,50,37,1042521,27850.0712,400,47565,0,,0,0,0
3201,81,56,635836,11267.0289,100,14064,46,9376,0,0,0
3202,1,0,1100,0.0000,1100,1100,0,,4837,0,0
3203,1,0,1000,0.0000,1000,1000,0,,0,3167,3167
3204,32,29,406275,13787.6131,700,18350,25,12233,0,0,0
3205,1,0,700,0.0000,700,700,0,,4366,0,0
3206,32,30,616265,20542.1667,400,28318,25,18879,0,0,0
3208,27,16,660414,40934.7521,900,48380,0,,0,0,0
3209,14,12,214434,17869.5000,600,23877,10,15918,0,0,0
3210,69,68,1786341,26308.4094,1000,36658,55,24439,0,0,0
3211,1,0,200,0.0000,200,200,0,,0,3018,3018
3212,37,65,74100,1140.0000,100,10500,3,3800,0,3484,3484
3213,1,0,400,0.0000,400,400,0,,0,3068,3068
3214,1,0,200,0.0000,200,200,0,,4019,0,0
3216,61,41,1563456,38477.1780,200,49710,0,,0,0,0
3217,37,20,824478,40349.6574,300,47994,0,,0,0,0
3218,1,0,800,0.0000,800,800,0,,0,3175,3175
3219,35,33,731576,22101.9940,400,30399,27,20266,0,0,0
3220,66,65,1437170,22224.2784,800,30917,53,20611,0,0,0
3221,1,0,900,0.0000,900,900,0,,5330,0,0
3222,1,0,800,0.0000,800,800,0,,0,3185,3185
3223,80,60,1911318,31679.3039,300,49479,2,300,0,0,0
3224,1,0,400,0.0000,400,400,0,,6483,0,0
3225,68,62,1390115,22313.2424,200,30387,51,20258,0,0,0
3226,78,52,301235,5781.8618,100,9400,43,4197,0,0,0
3227,31,30,801425,26654.9335,300,36975,25,24650,0,0,0
3228,44,26,1209306,45864.9558,1100,48672,0,,0,0,0
3229,53,37,1230635,33260.4054,300,49845,0,,0,0,0
3230,61,46,1601495,34967.1397,200,48804,2,6800,0,0,0
3231,1,0,800,0.0000,800,800,0,,5575,0,0
3232,1,0,500,0.0000,500,500,0,,4600,0,0
3233,72,47,1596674,34287.9170,400,49657,2,11000,0,0,0
3234,11,30,29800,993.3333,300,9300,2,900,0,3989,3989
3235,49,47,962230,20400.6360,400,28245,39,18830,0,0,0
3236,1,0,300,0.0000,300,300,0,,4414,0,0
3237,72,63,1232902,19528.5428,200,26242,52,17495,0,0,0
3238,38,35,860332,24257.4812,400,33696,29,22464,0,0,0
3239,32,30,667975,22290.6007,200,30765,25,20510,0,0,0
3240,33,29,891109,31194.0140,800,49638,0,,0,0,0
3241,1,0,200,0.0000,200,200,0,,6282,0,0
3242,35,22,243392,11250.7858,100,13137,18,8758,0,0,0
3243,1,0,300,0.0000,300,300,0,,6873,0,0
3244,1,0,1100,0.0000,1100,1100,0,,0,3116,3116
3245,1,0,1000,0.0000,1000,1000,0,,6731,0,0
3246,87,67,562138,8427.8561,100,10398,55,6932,0,0,0
3247,48,32,267050,8259.2784,400,9015,26,6010,0,0,0
3248,1,0,900,0.0000,900,900,0,,4965,0,0
3249,29,26,599967,22899.5038,1100,30993,21,20662,0,0,0
3250,1,0,800,0.0000,800,800,0,,5690,0,0
3251,1,0,600,0.0000,600,600,0,,0,3032,3032
3252,1,0,900,0.0000,900,900,0,,0,3066,3066
3253,92,57,2076376,36173.7979,300,49862,2,2700,0,0,0
3254,51,40,366840,9171.0000,600,11519,33,7679,0,0,0
3255,52,64,132500,2070.3125,300,11500,4,2300,0,0,0
3256,29,25,294610,11737.4502,1000,15126,20,10084,0,0,0
3258,87,67,1889898,28095.6095,300,47724,3,7400,0,0,0
3259,33,57,63900,1121.0526,200,8700,4,2200,0,3393,3393
3260,136,70,3148895,44898.6930,100,49443,0,,0,0,0
3261,90,66,692769,10496.5000,100,13149,55,8766,0,0,0
3262,19,18,478429,26979.0789,700,36748,15,24499,0,0,0
3263,22,33,72500,2196.9697,300,12500,2,3900,0,0,0
3264,1,0,200,0.0000,200,200,0,,5096,0,0
3265,58,33,1446840,43843.6364,900,48403,0,,0,0,0
3266,1,0,1100,0.0000,1100,1100,0,,4504,0,0
3267,73,66,886409,13505.4698,100,18447,54,12298,0,0,0
3268,1,0,1000,0.0000,1000,1000,0,,0,3420,3420
3269,57,40,1384988,34481.0290,600,48928,3,600,0,0,0
3270,43,41,854385,21043.9655,400,28695,34,19130,0,0,0
3271,4,9,13600,1511.1111,100,11800,0,,0,3791,3791
3272,31,28,629204,22797.2464,800,30792,23,20528,0,0,0
3273,2,6,4600,766.6667,600,4000,0,,0,49761,74642
3274,17,15,377754,25352.6174,400,34178,12,22785,0,0,0
3275,65,54,426320,7889.9445,500,10380,45,6920,0,0,0
3276,21,11,104240,9143.8596,600,10500,10,5503,0,0,0
3277,68,66,1196861,18125.1035,1100,24981,55,16654,0,0,0
3278,38,36,848258,23827.4719,300,32583,30,21722,0,0,0
3279,70,48,1562050,32542.7083,100,49968,2,10200,0,0,0
3280,34,32,505510,15764.3451,1100,21399,26,14266,0,0,0
3281,1,0,800,0.0000,800,800,0,,6288,0,0
3282,60,25,152503,6004.0551,200,28459,25,1500,0,0,0
3283,71,70,1385719,19900.2250,300,27700,57,18467,0,0,0
3284,88,68,589863,8712.8951,100,10964,55,7309,0,0,0
3285,1,0,300,0.0000,300,300,0,,0,3151,3151
3286,62,34,1444092,42766.7917,300,49828,0,,0,0,0
3287,66,66,1547388,23600.2237,900,32904,54,21936,0,0,0
3288,1,0,700,0.0000,700,700,0,,5476,0,0
3289,69,55,783785,14267.9308,200,18995,45,12663,0,0,0
3290,1,0,200,0.0000,200,200,0,,0,38624,57936
3291,1,0,1000,0.0000,1000,1000,0,,5355,0,0
3292,1,0,800,0.0000,800,800,0,,4805,0,0
3293,2,6,3900,650.0000,1100,2800,0,,0,46012,69018
3294,46,33,439479,13522.4308,600,15962,27,10641,0,0,0
3296,2,9,4500,500.0000,1000,3500,0,,0,46088,69132
3297,48,46,792900,17063.8451,1100,23643,38,15762,0,0,0
3298,73,65,536533,8220.6282,1100,10839,54,7226,0,0,0
3299,22,20,404168,20691.1945,200,45434,0,,0,0,0
3300,1,0,1100,0.0000,1100,1100,0,,0,46719,70078
3301,34,32,573020,17944.2589,900,24258,26,16172,0,0,0
3302,39,70,96700,1381.4286,200,10600,5,700,0,3008,3008
3303,38,37,827206,22098.1122,800,30608,30,20405,0,0,0
3304,26,23,283373,12338.4470,300,16702,19,11135,0,0,0
3305,1,0,600,0.0000,600,600,0,,6684,0,0
3306,70,64,845709,13138.9280,800,17793,53,11862,0,0,0
3307,142,58,483166,8325.6634,100,47968,58,1500,0,0,0
3308,35,33,541091,16547.1254,400,22400,27,14933,0,0,0
