account_id,yr,mon,date,M_IN,M_OUT,Balance
2038,1997,1,1997-01-05,7799,16297,-8498
2038,1997,2,1997-02-05,6085,3657,2428
2038,1997,3,1997-03-05,5588,4897,691
2038,1997,4,1997-04-05,6596,3657,2939
2038,1997,5,1997-05-05,5606,3857,1749
2038,1997,6,1997-06-05,16524,20617,-4093
2038,1997,7,1997-07-05,8605,3657,4948
2038,1997,8,1997-08-05,5609,8777,-3168
2038,1997,9,1997-09-05,8314,5937,2377
2038,1997,10,1997-10-05,5617,3857,1760
2038,1997,11,1997-11-05,5612,7137,-1525
2038,1997,12,1997-12-05,8343,9197,-854
2038,1998,1,1998-01-05,7409,11977,-4568
2038,1998,2,1998-02-05,9402,9417,-15
2038,1998,3,1998-03-05,8289,8697,-408
2038,1998,4,1998-04-05,7296,3657,3639
2038,1998,5,1998-05-05,5606,4057,1549
2038,1998,6,1998-06-05,8346,6257,2089
2038,1998,7,1998-07-05,5606,9917,-4311
2038,1998,8,1998-08-05,5802,3657,2145
2038,1998,9,1998-09-05,7816,5097,2719
2038,1998,10,1998-10-05,9333,3657,5676
2038,1998,11,1998-11-05,5617,16577,-10960
2038,1998,12,1998-12-05,16354,6802,9552
2039,1993,3,1993-03-12,300,0,300
2039,1993,4,1993-04-11,13700,0,13700
2039,1993,5,1993-05-11,7100,0,7100
2039,1993,6,1993-06-10,1800,0,1800
2039,1993,7,1993-07-10,2300,0,2300
2039,1993,8,1993-08-09,0,1700,-1700
2039,1993,9,1993-09-08,200,0,200
2039,1993,10,1993-10-02,34704,15000,19704
2039,1993,11,1993-11-30,180,9900,-9720
2039,1993,12,1993-12-31,180,3000,-2820
2039,1994,1,1994-01-31,180,2500,-2320
2039,1994,2,1994-02-28,180,2600,-2420
2039,1994,3,1994-03-07,1380,0,1380
2039,1994,4,1994-04-13,50230,0,50230
2039,1994,5,1994-05-31,323,24700,-24377
2039,1994,6,1994-06-30,323,12300,-11977
2039,1994,7,1994-07-31,323,9700,-9377
2039,1994,8,1994-08-31,323,5200,-4877
2039,1994,9,1994-09-03,1423,0,1423
2039,1994,10,1994-10-31,323,100,223
2039,1994,11,1994-11-02,923,0,923
2039,1994,12,1994-12-29,42453,1000,41453
2039,1995,1,1995-01-31,291,28000,-27709
2039,1995,3,1995-03-31,181,6900,-6719
2039,1995,4,1995-04-30,181,1900,-1719
2039,1995,5,1995-05-11,43506,25700,17806
2039,1995,6,1995-06-30,220,11800,-11580
2039,1995,7,1995-07-31,220,7200,-6980
2039,1995,8,1995-08-31,220,800,-580
2039,1995,9,1995-09-30,220,3600,-3380
2039,1995,10,1995-10-31,220,1700,-1480
2039,1995,11,1995-11-27,1620,0,1620
2039,1995,12,1995-12-11,15132,3115,12017
2039,1996,1,1996-01-26,3652,14015,-10363
2039,1996,2,1996-02-17,34037,16415,17622
2039,1996,3,1996-03-27,46215,5915,40300
2039,1996,4,1996-04-30,349,30015,-29666
2039,1996,5,1996-05-31,249,11615,-11366
2039,1996,6,1996-06-24,8566,29815,-21249
2039,1996,7,1996-07-24,6916,15,6901
2039,1996,8,1996-08-23,4447,1515,2932
2039,1996,9,1996-09-22,856,715,141
2039,1996,10,1996-10-31,156,915,-759
2039,1996,11,1996-11-21,1553,15,1538
2039,1996,12,1996-12-31,156,3915,-3759
2039,1997,1,1997-01-20,2735,15015,-12280
2039,1997,2,1997-02-19,8103,1715,6388
2039,1997,3,1997-03-21,9232,615,8617
2039,1997,4,1997-04-20,1156,15,1141
2039,1997,5,1997-05-31,160,415,-255
2039,1997,6,1997-06-16,15251,34915,-19664
2039,1997,7,1997-07-19,8178,15,8163
2039,1997,8,1997-08-18,7317,2015,5302
2039,1997,9,1997-09-20,9967,3215,6752
2039,1997,10,1997-10-17,2361,15,2346
2039,1997,11,1997-11-16,571,15,556
2039,1997,12,1997-12-16,5376,3715,1661
2039,1998,1,1998-01-15,6367,11815,-5448
2039,1998,2,1998-02-14,957,1515,-558
2039,1998,3,1998-03-16,3256,15,3241
2039,1998,4,1998-04-29,30630,15,30615
2039,1998,5,1998-05-31,294,15715,-15421
2039,1998,6,1998-06-30,176,33215,-33039
2039,1998,7,1998-07-14,8095,15,8080
2039,1998,8,1998-08-13,4428,15,4413
2039,1998,9,1998-09-30,146,415,-269
2039,1998,10,1998-10-12,11963,9215,2748
2039,1998,11,1998-11-30,155,4315,-4160
2039,1998,12,1998-12-05,0,900,-900
2040,1996,6,1996-06-25,1100,0,1100
2040,1996,7,1996-07-13,17010,0,17010
2040,1996,8,1996-08-13,8778,0,8778
2040,1996,9,1996-09-13,8009,3700,4309
2040,1996,10,1996-10-13,8023,7400,623
2040,1996,11,1996-11-13,8029,4615,3414
2040,1996,12,1996-12-13,11975,13997,-2022
2040,1997,1,1997-01-13,8032,9777,-1745
2040,1997,2,1997-02-13,8026,8597,-571
2040,1997,3,1997-03-13,8020,11377,-3357
2040,1997,4,1997-04-13,8007,10377,-2370
2040,1997,5,1997-05-13,7999,7297,702
2040,1997,6,1997-06-13,11957,9877,2080
2040,1997,7,1997-07-13,8007,10977,-2970
2040,1997,8,1997-08-13,11687,10797,890
2040,1997,9,1997-09-13,8007,5377,2630
2040,1997,10,1997-10-13,8920,5277,3643
2040,1997,11,1997-11-13,8026,9017,-991
2040,1997,12,1997-12-13,11978,9377,2601
2040,1998,1,1998-01-13,9143,5277,3866
2040,1998,2,1998-02-13,8045,10377,-2332
2040,1998,3,1998-03-13,8447,5277,3170
2040,1998,4,1998-04-13,9362,5277,4085
2040,1998,5,1998-05-13,9981,5277,4704
2040,1998,6,1998-06-13,24578,34877,-10299
2040,1998,7,1998-07-13,15169,5277,9892
2040,1998,8,1998-08-13,8188,10557,-2369
2040,1998,9,1998-09-13,14862,10677,4185
2040,1998,10,1998-10-13,14503,5277,9226
2040,1998,11,1998-11-13,10145,5277,4868
2040,1998,12,1998-12-13,14014,9462,4552
2041,1995,7,1995-07-05,5248,0,5248
2041,1995,8,1995-08-08,15001,0,15001
2041,1995,9,1995-09-08,8141,0,8141
2041,1995,10,1995-10-08,4757,2300,2457
2041,1995,11,1995-11-08,4768,2115,2653
2041,1995,12,1995-12-08,7108,1115,5993
2041,1996,1,1996-01-08,11551,26675,-15124
2041,1996,2,1996-02-08,4733,15,4718
2041,1996,3,1996-03-08,4760,4415,345
2041,1996,4,1996-04-08,4754,4715,39
2041,1996,5,1996-05-08,4755,1315,3440
2041,1996,6,1996-06-08,7085,4815,2270
2041,1996,7,1996-07-08,4777,6415,-1638
2041,1996,8,1996-08-08,4769,7815,-3046
2041,1996,9,1996-09-08,4757,6615,-1858
2041,1996,10,1996-10-08,4740,9315,-4575
2041,1996,11,1996-11-08,6524,7575,-1051
2041,1996,12,1996-12-08,7055,6075,980
2041,1997,1,1997-01-08,7208,15375,-8167
2041,1997,2,1997-02-08,7702,15,7687
2041,1997,3,1997-03-08,5433,15,5418
2041,1997,4,1997-04-08,4750,6015,-1265
2041,1997,5,1997-05-08,4754,2615,2139
2041,1997,6,1997-06-08,7072,5515,1557
2041,1997,7,1997-07-08,4761,5015,-254
2041,1997,8,1997-08-08,4761,4315,446
2041,1997,9,1997-09-08,4763,3815,948
2041,1997,10,1997-10-08,4765,6115,-1350
2041,1997,11,1997-11-08,4765,915,3850
2041,1997,12,1997-12-08,7097,5075,2022
2041,1998,1,1998-01-08,9566,17735,-8169
2041,1998,2,1998-02-08,11056,5895,5161
2041,1998,3,1998-03-08,4778,415,4363
2041,1998,4,1998-04-08,9092,7575,1517
2041,1998,5,1998-05-08,4804,115,4689
2041,1998,6,1998-06-08,7140,2215,4925
2041,1998,7,1998-07-08,4840,2415,2425
2041,1998,8,1998-08-08,4839,8415,-3576
2041,1998,9,1998-09-08,4825,7615,-2790
2041,1998,10,1998-10-08,6015,8075,-2060
2041,1998,11,1998-11-08,10733,15,10718
2041,1998,12,1998-12-08,7380,3700,3680
2042,1997,2,1997-02-12,900,0,900
2042,1997,3,1997-03-06,3400,0,3400
2042,1997,4,1997-04-06,3400,0,3400
2042,1997,5,1997-05-06,3400,0,3400
2042,1997,6,1997-06-06,3400,0,3400
2042,1997,7,1997-07-06,3445,2941,504
2042,1997,8,1997-08-06,3463,3381,82
2042,1997,9,1997-09-06,3466,3251,215
2042,1997,10,1997-10-06,3468,2281,1187
2042,1997,11,1997-11-06,3471,3151,320
2042,1997,12,1997-12-06,3463,6561,-3098
2042,1998,1,1998-01-06,3447,7031,-3584
2042,1998,2,1998-02-06,3442,3981,-539
2042,1998,3,1998-03-06,3444,2281,1163
2042,1998,4,1998-04-06,3449,2281,1168
2042,1998,5,1998-05-06,3453,2281,1172
2042,1998,6,1998-06-06,3455,3571,-116
2042,1998,7,1998-07-06,3458,2281,1177
2042,1998,8,1998-08-06,3463,2281,1182
2042,1998,9,1998-09-06,3468,2281,1187
2042,1998,10,1998-10-06,3473,3091,382
2042,1998,11,1998-11-06,3474,2281,1193
2042,1998,12,1998-12-06,3477,3196,281
2043,1995,11,1995-11-27,400,0,400
2043,1995,12,1995-12-07,19138,0,19138
2043,1996,1,1996-01-07,6635,1600,5035
2043,1996,2,1996-02-07,6654,4100,2554
2043,1996,3,1996-03-07,6663,6500,163
2043,1996,4,1996-04-07,6664,10281,-3617
2043,1996,5,1996-05-07,6650,8961,-2311
2043,1996,6,1996-06-07,9934,6001,3933
2043,1996,7,1996-07-07,6653,9561,-2908
2043,1996,8,1996-08-07,6643,8881,-2238
2043,1996,9,1996-09-07,6635,7781,-1146
2043,1996,10,1996-10-07,7636,4381,3255
2043,1996,11,1996-11-07,6645,6421,224
2043,1996,12,1996-12-07,9928,6101,3827
2043,1997,1,1997-01-07,12441,22661,-10220
2043,1997,2,1997-02-07,9326,4381,4945
2043,1997,3,1997-03-07,6843,4381,2462
2043,1997,4,1997-04-07,6647,8081,-1434
2043,1997,5,1997-05-07,6643,6881,-238
2043,1997,6,1997-06-07,9928,4581,5347
2043,1997,7,1997-07-07,6665,7561,-896
2043,1997,8,1997-08-07,7954,9661,-1707
2043,1997,9,1997-09-07,6648,11061,-4413
2043,1997,10,1997-10-07,6625,13381,-6756
2043,1997,11,1997-11-07,9016,4381,4635
2043,1997,12,1997-12-07,9905,8561,1344
2043,1998,1,1998-01-07,6616,12481,-5865
2043,1998,2,1998-02-07,6607,6081,526
2043,1998,3,1998-03-07,6611,5681,930
2043,1998,4,1998-04-07,10526,4381,6145
2043,1998,5,1998-05-07,6638,6901,-263
2043,1998,6,1998-06-07,9915,8181,1734
2043,1998,7,1998-07-07,6635,10081,-3446
2043,1998,8,1998-08-07,6624,8981,-2357
2043,1998,9,1998-09-07,6620,6781,-161
2043,1998,10,1998-10-07,6618,8581,-1963
2043,1998,11,1998-11-07,6608,9221,-2613
2043,1998,12,1998-12-07,9886,6166,3720
2044,1994,11,1994-11-23,300,0,300
2044,1994,12,1994-12-11,27690,800,26890
2044,1995,1,1995-01-11,18560,11600,6960
2044,1995,2,1995-02-11,18585,14100,4485
2044,1995,3,1995-03-11,18602,15400,3202
2044,1995,4,1995-04-11,18615,15715,2900
2044,1995,5,1995-05-11,18616,26432,-7816
2044,1995,6,1995-06-11,27835,29332,-1497
2044,1995,7,1995-07-11,18599,18732,-133
2044,1995,8,1995-08-11,18598,17832,766
2044,1995,9,1995-09-11,18594,21732,-3138
2044,1995,10,1995-10-11,18584,19832,-1248
2044,1995,11,1995-11-11,18584,16032,2552
2044,1995,12,1995-12-11,27807,28732,-925
2044,1996,1,1996-01-11,18583,19232,-649
2044,1996,2,1996-02-11,18587,15632,2955
2044,1996,3,1996-03-11,18593,18132,461
2044,1996,4,1996-04-11,18584,26132,-7548
2044,1996,5,1996-05-11,18568,16132,2436
2044,1996,6,1996-06-11,27796,27632,164
2044,1996,7,1996-07-11,18578,16032,2546
2044,1996,8,1996-08-11,18580,22132,-3552
2044,1996,9,1996-09-11,18582,11832,6750
2044,1996,10,1996-10-11,18601,15532,3069
2044,1996,11,1996-11-11,18610,16532,2078
2044,1996,12,1996-12-11,27833,25632,2201
2044,1997,1,1997-01-11,18639,16832,1807
2044,1997,2,1997-02-11,18651,9832,8819
2044,1997,3,1997-03-11,18649,26832,-8183
2044,1997,4,1997-04-11,18632,18432,200
2044,1997,5,1997-05-11,18660,16732,1928
2044,1997,6,1997-06-11,27839,36832,-8993
2044,1997,7,1997-07-11,22943,8432,14511
2044,1997,8,1997-08-11,18680,11532,7148
2044,1997,9,1997-09-11,18698,14432,4266
2044,1997,10,1997-10-11,18719,13032,5687
2044,1997,11,1997-11-11,18732,16032,2700
2044,1997,12,1997-12-11,27987,16632,11355
2044,1998,1,1998-01-11,18745,32332,-13587
2044,1998,2,1998-02-11,18710,22932,-4222
2044,1998,3,1998-03-11,18716,16232,2484
2044,1998,4,1998-04-11,18697,25632,-6935
2044,1998,5,1998-05-11,18681,20832,-2151
2044,1998,6,1998-06-11,32671,37332,-4661
2044,1998,7,1998-07-11,18684,11632,7052
2044,1998,8,1998-08-11,18691,18232,459
2044,1998,9,1998-09-11,18693,18932,-239
2044,1998,10,1998-10-11,18688,23032,-4344
2044,1998,11,1998-11-11,18681,15832,2849
2044,1998,12,1998-12-11,27911,21717,6194
2045,1996,9,1996-09-09,1100,0,1100
2045,1996,10,1996-10-08,6310,0,6310
2045,1996,11,1996-11-08,6310,0,6310
2045,1996,12,1996-12-08,6310,0,6310
2045,1997,1,1997-01-08,6310,0,6310
2045,1997,2,1997-02-08,6384,1551,4833
2045,1997,3,1997-03-08,6432,11051,-4619
2045,1997,4,1997-04-08,6424,5411,1013
2045,1997,5,1997-05-08,6438,2451,3987
2045,1997,6,1997-06-08,6421,18441,-12020
2045,1997,7,1997-07-08,6404,1551,4853
2045,1997,8,1997-08-08,6424,1551,4873
2045,1997,9,1997-09-08,6435,7291,-856
2045,1997,10,1997-10-08,6437,3851,2586
2045,1997,11,1997-11-08,6435,7851,-1416
2045,1997,12,1997-12-08,6434,6551,-117
2045,1998,1,1998-01-08,6396,20821,-14425
2045,1998,2,1998-02-08,6381,4191,2190
2045,1998,3,1998-03-08,6390,4051,2339
2045,1998,4,1998-04-08,6396,5351,1045
2045,1998,5,1998-05-08,6387,9351,-2964
2045,1998,6,1998-06-08,6382,9291,-2909
2045,1998,7,1998-07-08,6383,5951,432
2045,1998,8,1998-08-08,6391,4551,1840
2045,1998,9,1998-09-08,6390,10551,-4161
2045,1998,10,1998-10-08,6373,4991,1382
2045,1998,11,1998-11-08,6378,7651,-1273
2045,1998,12,1998-12-08,6378,2436,3942
2046,1996,10,1996-10-17,900,0,900
2046,1996,11,1996-11-13,12839,0,12839
2046,1996,12,1996-12-13,7884,0,7884
2046,1997,1,1997-01-13,3205,1100,2105
2046,1997,2,1997-02-13,3211,1900,1311
2046,1997,3,1997-03-13,3214,3115,99
2046,1997,4,1997-04-13,3206,6678,-3472
2046,1997,5,1997-05-13,3191,6388,-3197
2046,1997,6,1997-06-13,3186,2988,198
2046,1997,7,1997-07-13,3184,3888,-704
2046,1997,8,1997-08-13,3186,2588,598
2046,1997,9,1997-09-13,7800,2088,5712
2046,1997,10,1997-10-13,3212,2188,1024
2046,1997,11,1997-11-13,4720,2088,2632
2046,1997,12,1997-12-13,3227,2568,659
2046,1998,1,1998-01-13,3206,10978,-7772
2046,1998,2,1998-02-13,3193,3388,-195
2046,1998,3,1998-03-13,3190,4588,-1398
2046,1998,4,1998-04-13,3184,4388,-1204
2046,1998,5,1998-05-13,4086,3048,1038
2046,1998,6,1998-06-13,3278,9108,-5830
2046,1998,7,1998-07-13,6877,2088,4789
2046,1998,8,1998-08-13,6793,3408,3385
2046,1998,9,1998-09-13,6009,2088,3921
2046,1998,10,1998-10-13,5622,3228,2394
2046,1998,11,1998-11-13,5333,2088,3245
2046,1998,12,1998-12-13,3238,2653,585
2047,1995,2,1995-02-21,600,0,600
2047,1995,3,1995-03-08,4727,0,4727
2047,1995,4,1995-04-08,4727,0,4727
2047,1995,5,1995-05-08,4727,0,4727
2047,1995,6,1995-06-08,4727,0,4727
2047,1995,7,1995-07-08,4797,2685,2112
2047,1995,8,1995-08-08,4832,2685,2147
2047,1995,9,1995-09-08,4829,5245,-416
2047,1995,10,1995-10-08,4839,2685,2154
2047,1995,11,1995-11-08,4840,2785,2055
2047,1995,12,1995-12-08,4847,5965,-1118
2047,1996,1,1996-01-08,4851,3585,1266
2047,1996,2,1996-02-08,4847,3785,1062
2047,1996,3,1996-03-08,4854,2685,2169
2047,1996,4,1996-04-08,4859,4185,674
2047,1996,5,1996-05-08,4865,3085,1780
2047,1996,6,1996-06-08,4867,9335,-4468
2047,1996,7,1996-07-08,4858,6605,-1747
2047,1996,8,1996-08-08,4847,2685,2162
2047,1996,9,1996-09-08,4856,2685,2171
2047,1996,10,1996-10-08,4867,4685,182
2047,1996,11,1996-11-08,4866,2685,2181
2047,1996,12,1996-12-08,4881,4025,856
2047,1997,1,1997-01-08,4872,5735,-863
2047,1997,2,1997-02-08,4874,2685,2189
2047,1997,3,1997-03-08,4881,4525,356
2047,1997,4,1997-04-08,4883,4125,758
2047,1997,5,1997-05-08,4890,4205,685
2047,1997,6,1997-06-08,4886,4335,551
2047,1997,7,1997-07-08,4893,2685,2208
2047,1997,8,1997-08-08,4896,6125,-1229
2047,1997,9,1997-09-08,4892,5005,-113
2047,1997,10,1997-10-08,4890,4885,5
2047,1997,11,1997-11-08,4897,2685,2212
2047,1997,12,1997-12-08,4903,4085,818
2047,1998,1,1998-01-08,4885,12995,-8110
2047,1998,2,1998-02-08,4879,3985,894
2047,1998,3,1998-03-08,4887,2685,2202
2047,1998,4,1998-04-08,4896,2685,2211
2047,1998,5,1998-05-08,4897,4285,612
2047,1998,6,1998-06-08,4890,5635,-745
2047,1998,7,1998-07-08,4885,9085,-4200
2047,1998,8,1998-08-08,4879,2685,2194
2047,1998,9,1998-09-08,4888,4605,283
2047,1998,10,1998-10-08,4889,2685,2204
2047,1998,11,1998-11-08,4907,2685,2222
2047,1998,12,1998-12-08,4904,3670,1234
2048,1997,3,1997-03-30,300,0,300
2048,1997,4,1997-04-09,18937,0,18937
2048,1997,5,1997-05-09,14616,4000,10616
2048,1997,6,1997-06-09,21924,18100,3824
2048,1997,7,1997-07-09,14670,18300,-3630
2048,1997,8,1997-08-09,14673,16986,-2313
2048,1997,9,1997-09-09,14671,12006,2665
2048,1997,10,1997-10-09,14674,12826,1848
2048,1997,11,1997-11-09,14688,12786,1902
2048,1997,12,1997-12-09,21979,18166,3813
2048,1998,1,1998-01-09,14674,28146,-13472
2048,1998,2,1998-02-09,14654,9206,5448
2048,1998,3,1998-03-09,14979,8686,6293
2048,1998,4,1998-04-09,14702,11206,3496
2048,1998,5,1998-05-09,14719,7486,7233
2048,1998,6,1998-06-09,22004,24426,-2422
2048,1998,7,1998-07-09,14729,19386,-4657
2048,1998,8,1998-08-09,14715,13406,1309
2048,1998,9,1998-09-09,14715,14806,-91
2048,1998,10,1998-10-09,14713,16206,-1493
2048,1998,11,1998-11-09,14696,21106,-6410
2048,1998,12,1998-12-09,21973,7591,14382
2049,1997,12,1997-12-19,200,0,200
2049,1998,1,1998-01-11,16969,0,16969
2049,1998,2,1998-02-11,8915,5400,3515
2049,1998,3,1998-03-11,8934,2800,6134
2049,1998,4,1998-04-11,8952,6800,2152
2049,1998,5,1998-05-11,8963,5915,3048
2049,1998,6,1998-06-11,13392,14746,-1354
2049,1998,7,1998-07-11,8972,6106,2866
2049,1998,8,1998-08-11,8967,15306,-6339
2049,1998,9,1998-09-11,8928,15766,-6838
2049,1998,10,1998-10-11,8927,7106,1821
2049,1998,11,1998-11-11,8927,9286,-359
2049,1998,12,1998-12-11,13358,13171,187
2050,1993,10,1993-10-22,900,0,900
2050,1993,11,1993-11-06,20240,0,20240
2050,1993,12,1993-12-06,24723,11900,12823
2050,1994,1,1994-01-06,16561,11100,5461
2050,1994,2,1994-02-06,16574,17200,-626
2050,1994,3,1994-03-06,16589,17619,-1030
2050,1994,4,1994-04-06,16584,17619,-1035
2050,1994,5,1994-05-06,16579,17819,-1240
2050,1994,6,1994-06-06,24749,32919,-8170
2050,1994,7,1994-07-06,16537,17919,-1382
2050,1994,8,1994-08-06,16542,12319,4223
2050,1994,9,1994-09-06,16555,14619,1936
2050,1994,10,1994-10-06,16563,14519,2044
2050,1994,11,1994-11-06,16562,19519,-2957
2050,1994,12,1994-12-06,24779,19719,5060
2050,1995,1,1995-01-06,16540,31719,-15179
2050,1995,2,1995-02-06,16521,13419,3102
2050,1995,3,1995-03-06,16534,15119,1415
2050,1995,4,1995-04-06,16530,19319,-2789
2050,1995,5,1995-05-06,16521,15919,602
2050,1995,6,1995-06-06,24748,18919,5829
2050,1995,7,1995-07-06,16545,16219,326
2050,1995,8,1995-08-06,16545,16319,226
2050,1995,9,1995-09-06,16536,19519,-2983
2050,1995,10,1995-10-06,16531,16919,-388
2050,1995,11,1995-11-06,16530,17119,-589
2050,1995,12,1995-12-06,24753,20519,4234
2050,1996,1,1996-01-06,16819,31419,-14600
2050,1996,2,1996-02-06,16489,14319,2170
2050,1996,3,1996-03-06,18016,9719,8297
2050,1996,4,1996-04-06,16533,13919,2614
2050,1996,5,1996-05-06,16537,16319,218
2050,1996,6,1996-06-06,24738,31819,-7081
2050,1996,7,1996-07-06,16526,10419,6107
2050,1996,8,1996-08-06,16544,20219,-3675
2050,1996,9,1996-09-06,16525,13719,2806
2050,1996,10,1996-10-06,16538,13219,3319
2050,1996,11,1996-11-06,17857,12919,4938
2050,1996,12,1996-12-06,24809,13719,11090
2050,1997,1,1997-01-06,16585,25419,-8834
2050,1997,2,1997-02-06,16579,13819,2760
2050,1997,3,1997-03-06,16581,21319,-4738
2050,1997,4,1997-04-06,16568,14619,1949
2050,1997,5,1997-05-06,16560,21619,-5059
2050,1997,6,1997-06-06,24782,16419,8363
2050,1997,7,1997-07-06,16561,22819,-6258
2050,1997,8,1997-08-06,16557,16319,238
2050,1997,9,1997-09-06,16561,15719,842
2050,1997,10,1997-10-06,16571,16419,152
2050,1997,11,1997-11-06,20468,17519,2949
2050,1997,12,1997-12-06,24825,17019,7806
2050,1998,1,1998-01-06,22787,30019,-7232
2050,1998,2,1998-02-06,18600,9719,8881
2050,1998,3,1998-03-06,16636,10919,5717
2050,1998,4,1998-04-06,16659,15019,1640
2050,1998,5,1998-05-06,16665,13819,2846
2050,1998,6,1998-06-06,24851,30919,-6068
2050,1998,7,1998-07-06,16652,12419,4233
2050,1998,8,1998-08-06,16667,14819,1848
2050,1998,9,1998-09-06,16665,19419,-2754
2050,1998,10,1998-10-06,16661,16519,142
2050,1998,11,1998-11-06,16659,20219,-3560
2050,1998,12,1998-12-06,24882,11704,13178
2051,1995,11,1995-11-08,900,0,900
2051,1995,12,1995-12-08,10100,0,10100
2051,1996,1,1996-01-07,7400,0,7400
2051,1996,2,1996-02-16,29630,5300,24330
2051,1996,3,1996-03-10,47383,9300,38083
2051,1996,4,1996-04-30,336,32500,-32164
2051,1996,5,1996-05-29,60654,18777,41877
2051,1996,6,1996-06-30,26135,48830,-22695
2051,1996,7,1996-07-10,54716,28630,26086
2051,1996,8,1996-08-23,103905,105230,-1325
2051,1996,9,1996-09-21,47848,56790,-8942
2051,1996,10,1996-10-31,173,46736,-46563
2051,1996,11,1996-11-24,14304,9730,4574
2051,1996,12,1996-12-08,87708,44943,42765
2051,1997,1,1997-01-31,7158,82790,-75632
2051,1997,2,1997-02-28,36,6830,-6794
2051,1997,3,1997-03-02,6907,11710,-4803
2051,1997,4,1997-04-01,2600,58,2542
2051,1997,5,1997-05-01,4101,33,4068
2051,1997,6,1997-06-24,37437,22565,14872
2051,1997,7,1997-07-30,4473,20920,-16447
2051,1997,8,1997-08-29,2209,30,2179
2051,1997,9,1997-09-03,34688,18228,16460
2051,1997,10,1997-10-16,48435,34328,14107
2051,1997,11,1997-11-30,115,16120,-16005
2051,1997,12,1997-12-27,369,6428,-6059
2051,1998,1,1998-01-27,162345,109028,53317
2051,1998,2,1998-02-28,260,25528,-25268
2051,1998,3,1998-03-30,84303,43728,40575
2051,1998,4,1998-04-13,106395,128328,-21933
2051,1998,5,1998-05-26,90480,44628,45852
2051,1998,6,1998-06-30,402,44128,-43726
2051,1998,7,1998-07-18,47291,42828,4463
2051,1998,8,1998-08-17,86813,68628,18185
2051,1998,9,1998-09-30,320,27528,-27208
2051,1998,10,1998-10-09,106362,124128,-17766
2051,1998,11,1998-11-14,50404,40377,10027
2051,1998,12,1998-12-22,117802,74698,43104
2052,1993,10,1993-10-20,800,0,800
2052,1993,11,1993-11-11,17415,0,17415
2052,1993,12,1993-12-11,14926,2100,12826
2052,1994,1,1994-01-11,10017,8400,1617
2052,1994,2,1994-02-11,10024,8000,2024
2052,1994,3,1994-03-11,10037,11378,-1341
2052,1994,4,1994-04-11,10028,13528,-3500
2052,1994,5,1994-05-11,10018,7428,2590
2052,1994,6,1994-06-11,14972,14328,644
2052,1994,7,1994-07-11,10029,8328,1701
2052,1994,8,1994-08-11,10032,9928,104
2052,1994,9,1994-09-11,10033,9728,305
2052,1994,10,1994-10-11,10033,10028,5
2052,1994,11,1994-11-11,10035,8728,1307
2052,1994,12,1994-12-11,14978,18328,-3350
2052,1995,1,1995-01-11,10008,15328,-5320
2052,1995,2,1995-02-11,12119,4628,7491
2052,1995,3,1995-03-11,10040,7028,3012
2052,1995,4,1995-04-11,10052,6428,3624
2052,1995,5,1995-05-11,10058,11928,-1870
2052,1995,6,1995-06-11,15007,11228,3779
2052,1995,7,1995-07-11,10066,10328,-262
2052,1995,8,1995-08-11,10080,11328,-1248
2052,1995,9,1995-09-11,10072,5428,4644
2052,1995,10,1995-10-11,10086,7428,2658
2052,1995,11,1995-11-11,10098,7228,2870
2052,1995,12,1995-12-11,15060,10528,4532
2052,1996,1,1996-01-11,10087,21028,-10941
2052,1996,2,1996-02-11,11594,4628,6966
2052,1996,3,1996-03-11,10099,10928,-829
2052,1996,4,1996-04-11,10105,11028,-923
2052,1996,5,1996-05-11,10086,12328,-2242
2052,1996,6,1996-06-11,21318,22128,-810
2052,1996,7,1996-07-11,10086,8128,1958
2052,1996,8,1996-08-11,10099,7028,3071
2052,1996,9,1996-09-11,10089,13328,-3239
2052,1996,10,1996-10-11,10101,6028,4073
2052,1996,11,1996-11-11,10097,11728,-1631
2052,1996,12,1996-12-11,15033,16928,-1895
2052,1997,1,1997-01-11,10058,21228,-11170
2052,1997,2,1997-02-11,10054,6528,3526
2052,1997,3,1997-03-11,10065,7628,2437
2052,1997,4,1997-04-11,10079,6328,3751
2052,1997,5,1997-05-11,10090,8028,2062
2052,1997,6,1997-06-11,15027,33728,-18701
2052,1997,7,1997-07-11,13946,7928,6018
2052,1997,8,1997-08-11,10049,10928,-879
2052,1997,9,1997-09-11,10052,9828,224
2052,1997,10,1997-10-11,10036,11328,-1292
2052,1997,11,1997-11-11,10048,4628,5420
2052,1997,12,1997-12-11,15021,14128,893
2052,1998,1,1998-01-11,13638,17328,-3690
