account_id,FeesOnTheAccount,T_Total_Months,T_Total_amount,T_monthly_average,W_Total_Months,W_count,W_Total_amount,W_monthly_average
2982,15,27,258493,9573.8148,30,95,1358082,44870.5507
2983,15,0,0,0.0000,25,46,168500,6731.0253
2985,15,64,135232,2113.0000,62,87,162430,2621.2480
2986,15,28,144777,5170.6071,32,73,596840,18709.7179
2987,15,59,328571,5569.0000,63,115,1221840,19414.8305
2988,100,4,36920,0.0000,24,63,994534,42260.6516
2989,15,56,190120,3395.0000,58,51,97360,1687.3484
2990,15,22,62698,2849.9091,23,29,79600,3455.8611
2991,15,63,595665,9455.0000,67,76,985620,14769.5305
2992,15,12,70148,5845.6667,16,28,108540,6840.7563
2993,30,0,0,0.0000,33,87,1367153,40851.1853
2994,15,27,126634,4690.1481,30,63,517840,17090.4290
2995,15,0,0,0.0000,24,24,247362,10349.8745
2996,15,51,390401,7654.9216,54,92,385800,7148.8573
2997,15,10,21758,2175.8000,12,19,25890,2133.7912
2998,15,9,31982,3553.5556,11,15,270280,24060.5341
2999,15,21,61732,2939.6190,22,26,83920,3763.2287
3000,15,0,0,0.0000,64,112,488760,7644.8384
3001,15,0,0,0.0000,66,125,502150,7623.7348
3003,15,0,0,0.0000,59,54,304600,5168.5520
3004,15,23,72684,3160.1739,24,18,38530,1621.1781
3005,100,9,202665,22518.3333,19,20,334976,17977.2451
3006,15,43,162669,3783.0000,44,57,131360,2985.4545
3007,15,67,600730,8966.1194,69,123,1094500,15801.2512
3008,15,66,139920,2120.0000,66,120,290960,4433.1133
3009,15,30,84909,2830.3000,31,18,39070,1275.4081
3010,15,0,0,0.0000,33,28,121200,3672.7273
3011,15,60,130800,2180.0000,60,61,61620,1028.1424
3012,15,15,41616,2774.4000,16,17,26730,1623.2794
3013,15,8,27576,3447.0000,8,11,17180,2095.1220
3014,30,0,0,0.0000,45,97,1654322,36573.0730
3015,15,25,55848,2233.9200,25,25,17220,698.1081
3016,15,29,255510,8810.6897,32,61,279400,8695.0207
3017,15,48,332331,6923.5625,51,89,729740,14402.7632
3018,15,0,0,0.0000,23,51,694394,30680.1473
3019,15,0,0,0.0000,31,46,582220,19047.5463
3020,15,0,0,0.0000,26,45,176150,6757.6726
3021,15,24,81050,3377.0833,31,58,591951,19408.2295
3022,15,21,69740,3320.9524,20,15,32700,1637.7295
3023,15,9,22130,2458.8889,8,11,40960,5184.8101
3024,15,19,45220,2380.0000,20,29,99330,4966.5000
3025,15,6,23478,3913.0000,9,15,38450,4256.4576
3026,15,66,529584,8024.0000,69,109,992620,14399.7099
3027,15,26,71037,2732.1923,27,33,51000,1898.2630
3028,15,58,127600,2200.0000,57,71,126640,2225.6591
3029,15,19,30280,1593.6842,20,28,88530,4433.8898
3030,15,50,104400,2088.0000,50,56,44310,890.3550
3031,15,16,47413,2963.3125,18,17,25340,1442.5047
3032,15,62,177196,2858.0000,64,90,214140,3359.9372
3033,15,7,15472,2210.2857,4,3,1380,333.8710
3035,30,60,739056,12317.6000,64,157,2444541,38057.2029
3036,15,0,0,0.0000,55,91,994123,18074.9636
3037,15,20,123504,6175.2000,48,103,1034579,21449.4610
3038,15,0,0,0.0000,31,95,1683010,54525.1620
3039,15,56,351008,6268.0000,59,91,278820,4747.2191
3040,15,24,55050,2293.7500,22,14,20910,953.3435
3041,15,28,75600,2700.0000,30,39,87600,2939.5973
3042,15,59,371353,6294.1186,62,92,643020,10321.3483
3043,15,19,55360,2913.6842,19,16,30060,1613.2379
3044,15,21,60632,2887.2381,22,20,35010,1601.0671
3045,15,38,89908,2366.0000,38,69,151940,3987.9265
3046,15,11,28135,2557.7273,13,21,43240,3440.8488
3047,15,66,152856,2316.0000,62,77,73370,1182.7512
3048,30,0,0,0.0000,11,11,100300,9173.7805
3049,15,47,92167,1961.0000,49,75,86650,1758.7957
3050,15,63,705084,11191.8095,66,204,2305703,34724.4428
3051,15,34,166974,4911.0000,36,91,1752402,48542.9917
3052,0,0,0,0.0000,16,14,90600,5662.5000
3053,15,59,440435,7465.0000,63,116,409600,6505.0291
3055,15,25,62894,2515.7600,27,46,112160,4138.7454
3056,15,56,160423,2864.6964,55,30,72840,1321.9601
3057,15,11,55752,5068.3636,15,24,247100,15976.2931
3058,15,0,0,0.0000,49,92,1015020,20757.0552
3059,15,17,66960,3938.8235,20,35,432720,21457.1901
3060,15,13,55440,4264.6154,18,26,312860,17809.8672
3061,15,34,67252,1978.0000,32,23,26890,833.3678
3062,15,10,29018,2901.8000,11,6,23080,2163.7500
3063,15,63,146790,2330.0000,62,75,52410,850.8117
3064,15,62,397898,6417.7097,66,148,325980,4949.0891
3066,15,23,77784,3381.9130,27,49,295680,11101.8773
3067,15,18,74746,4152.5556,19,27,74560,3924.2105
3068,15,63,244314,3878.0000,64,65,145530,2277.4648
3069,15,65,435760,6704.0000,69,144,1234200,17835.2601
3070,15,11,40488,3680.7273,14,27,241380,16840.4651
3071,15,21,206580,9837.1429,25,34,444800,17863.4538
3072,15,63,331884,5268.0000,66,114,1285000,19469.6970
3074,30,0,0,0.0000,49,118,1750654,35582.3984
3075,15,12,19799,1649.9167,12,23,44390,3772.5212
3076,15,64,173760,2715.0000,65,54,90130,1397.3643
3077,15,15,59168,3944.5333,18,31,197480,10971.1111
3078,15,60,133920,2232.0000,60,68,66230,1100.1661
3079,15,29,68970,2378.2759,28,21,31770,1122.6148
3080,15,32,110847,3463.9688,34,38,79580,2363.7624
3082,15,8,67464,8433.0000,11,10,75700,7030.9598
3083,15,0,0,0.0000,20,34,468200,23606.7227
3084,30,25,169008,6760.3200,34,67,616997,18146.9706
3085,15,13,87097,6699.7692,16,24,143320,8957.5000
3086,15,57,286254,5022.0000,60,99,1044700,17353.8206
3087,15,57,108941,1911.2456,56,43,46560,833.4129
3088,15,28,170114,6075.5000,33,60,595260,18129.7462
3089,30,0,0,0.0000,29,82,1231095,42112.7138
3090,15,17,147438,8672.8235,22,42,637025,28955.6818
3091,15,57,470226,8249.5789,62,118,552000,8975.6098
3092,15,31,73952,2385.5484,31,51,114330,3744.4323
3093,15,19,84760,4461.0526,23,38,473740,20597.3913
3094,15,56,300833,5372.0179,58,92,664260,11367.8266
3096,15,62,502937,8111.8871,66,120,954800,14503.2911
3097,15,11,29861,2714.6364,13,13,40660,3127.6923
3098,15,21,101310,4824.2857,25,29,139480,5662.2463
3099,15,63,201915,3205.0000,64,94,188350,2930.7573
3100,15,12,84461,7038.4167,16,24,295580,18096.7347
3101,15,53,102714,1938.0000,54,52,48810,910.6343
3102,15,7,53776,7682.2857,12,16,138220,11146.7742
3103,0,0,0,0.0000,9,9,50100,5566.6667
3104,15,14,30060,2147.1429,15,30,47700,3131.2910
3105,15,8,19305,2413.1250,3,4,2170,0.0000
3106,30,0,0,0.0000,14,32,437867,31054.3972
3107,15,57,150594,2642.0000,56,77,144180,2557.8947
3108,15,64,130688,2042.0000,65,64,69270,1071.7380
3109,15,0,0,0.0000,42,95,855514,20161.3669
3110,15,0,0,0.0000,20,29,199250,10012.5628
3111,15,32,120153,3754.7813,36,70,634040,17482.7206
3112,15,45,224618,4991.5111,52,127,2147459,41510.1611
3113,15,57,666720,11696.8421,62,102,1658699,26753.2097
3114,15,0,0,0.0000,27,51,216550,7884.1019
3115,15,29,560792,19337.6552,32,53,581060,18158.1250
3116,15,28,262073,9359.7500,31,42,339560,10871.7182
3117,15,66,235620,3570.0000,65,65,124530,1911.9243
3118,15,28,257694,9203.3571,32,58,300920,9355.0259
3119,15,15,32824,2188.2667,15,15,11010,759.3103
3120,15,25,75504,3020.1600,24,32,71600,2942.4658
3121,15,28,84158,3005.6429,27,27,51120,1893.3333
3122,15,14,74160,5297.1429,17,28,101460,5842.2265
3124,15,38,201957,5314.6579,41,85,449700,11058.1967
3125,15,18,80655,4480.8333,23,22,88880,3915.4185
3126,15,23,95808,4165.5652,25,30,84700,3401.6064
3127,15,57,418038,7334.0000,64,118,1757503,27347.0384
3128,15,0,0,0.0000,45,80,312100,6874.4493
3129,15,56,151592,2707.0000,56,103,244640,4368.5714
3130,15,28,44834,1601.2143,30,41,82230,2756.3128
3131,15,34,310454,9131.0000,36,65,519024,14390.6839
3132,15,34,152712,4491.5294,36,51,138400,3819.6872
3133,15,62,583789,9415.9516,65,121,779140,12017.5835
3134,15,52,169936,3268.0000,54,106,985480,18182.2878
3135,15,56,381584,6814.0000,59,81,851240,14444.1176
3136,15,60,368640,6144.0000,63,110,403000,6386.6878
3137,15,2,12681,0.0000,22,54,602217,27373.5000
3138,15,0,0,0.0000,28,40,116600,4164.2857
3139,15,0,0,0.0000,36,19,205250,5743.9366
3140,15,14,63332,4523.7143,17,25,87020,4991.5870
3141,30,43,425915,9905.0000,46,46,332735,7165.8650
3142,15,47,151716,3228.0000,47,70,135440,2875.5839
3143,15,21,132132,6292.0000,24,37,131180,5383.5841
3144,15,28,109794,3921.2143,30,37,77720,2625.6757
3145,15,56,141512,2527.0000,56,78,162950,2899.4662
3146,15,58,123076,2122.0000,58,72,125040,2142.3187
3147,15,41,320879,7826.3171,44,77,258800,5949.4253
3148,15,32,81774,2555.4375,34,43,69790,2054.6614
3149,15,0,0,0.0000,28,54,255020,9011.3074
3151,15,29,128876,4444.0000,33,56,227000,6927.7721
3152,15,61,386679,6339.0000,64,75,426100,6619.8861
3153,15,27,144928,5367.7037,29,86,1635441,56072.2629
3154,15,12,53612,4467.6667,16,25,300600,19269.2308
3155,15,22,200192,9099.6364,26,54,360160,13905.7915
3156,100,0,0,0.0000,11,22,404587,36780.6364
3157,15,60,144300,2405.0000,60,103,219170,3673.2402
3158,15,21,46200,2200.0000,22,15,17530,793.2127
3160,15,50,418200,8364.0000,53,113,845600,15984.8771
3161,15,5,15006,3001.2000,26,56,742276,28476.0614
3162,30,28,252450,9016.0714,30,40,477054,15972.7902
3163,15,9,104840,11648.8889,16,31,689747,43109.1875
3164,15,56,187653,3350.9464,56,66,150910,2696.4264
3166,15,48,166635,3471.5625,63,161,1876350,29642.1801
3167,15,0,0,0.0000,51,101,1114900,22019.0915
3168,15,66,217272,3292.0000,66,96,191820,2912.2470
3169,15,7,53406,7629.4286,10,17,168440,16459.9349
3170,15,29,125610,4331.3793,33,47,167200,5076.9231
3171,15,58,179916,3102.0000,59,61,106870,1825.7973
3172,15,14,29130,2080.7143,12,16,9450,787.5000
3173,15,63,177215,2812.9365,63,45,88370,1403.4410
3174,15,7,22872,3267.4286,7,5,12960,1924.7525
3175,15,22,75440,3429.0909,22,14,39430,1792.2727
3176,15,16,41888,2618.0000,17,23,42690,2556.2874
3177,0,0,0,0.0000,22,19,100900,4586.3636
3178,15,27,52991,1962.6296,26,26,23260,887.7863
3179,15,22,82133,3733.3182,25,36,327680,12917.7398
3180,15,25,80310,3212.4000,28,51,422200,14936.3208
3181,15,0,0,0.0000,63,111,395500,6281.1011
3182,15,18,122645,6813.6111,22,36,309140,14051.8182
3183,15,52,157248,3024.0000,53,93,211710,4019.8101
3184,15,53,180730,3410.0000,55,55,94820,1717.7536
3185,15,12,109785,9148.7500,14,27,100220,7405.4187
3186,15,38,283328,7456.0000,43,90,656600,15401.0946
3187,15,0,0,0.0000,10,10,28800,2769.2308
3188,15,17,137214,8071.4118,20,32,223500,11175.0000
3189,15,23,74060,3220.0000,36,67,642947,17810.1662
3190,15,18,58615,3256.3889,22,38,182160,8343.2061
3191,15,22,146740,6670.0000,25,42,132200,5345.0135
3192,15,24,93478,3894.9167,26,51,207980,7999.2308
3193,15,29,289230,9973.4483,32,60,393300,12163.9175
3194,15,15,121344,8089.6000,18,25,155860,8532.4818
3195,15,60,182601,3043.3500,61,67,156900,2558.1522
3196,15,56,133784,2389.0000,57,70,153660,2689.4982
3197,15,56,112448,2008.0000,51,35,44740,872.1248
3199,15,26,100845,3878.6538,30,52,515842,17137.6080
3200,100,0,0,0.0000,37,62,994315,26994.9774
3201,15,52,325000,6250.0000,54,81,254560,4714.0741
3202,15,14,37815,2701.0714,14,22,36480,2521.6590
3203,15,36,75996,2111.0000,35,40,43760,1244.3602
3204,15,0,0,0.0000,27,52,348200,12864.5320
3205,15,30,48484,1616.1333,31,33,79730,2580.2589
3206,15,25,80886,3235.4400,29,50,483480,16924.6208
3208,15,0,0,0.0000,15,41,640515,42512.0575
3209,15,7,45272,6467.4286,11,16,154820,14469.1589
3210,15,62,458056,7388.0000,67,100,1304120,19368.1188
3211,15,13,28168,2166.7692,13,14,9010,720.8000
3212,15,60,139320,2322.0000,62,98,108520,1739.1026
3213,15,64,130880,2045.0000,61,78,63660,1047.0395
3214,15,14,40185,2870.3571,15,11,21680,1407.7922
3216,15,34,317764,9346.0000,39,77,1224584,31399.5897
3217,100,17,147528,8678.1176,18,39,594402,32421.9273
3218,15,56,118496,2116.0000,56,67,57620,1024.0521
3219,15,27,246708,9137.3333,31,50,450100,14380.1917
3220,15,0,0,0.0000,63,135,1397360,22145.1664
3221,15,60,129122,2152.0333,61,92,174700,2853.0212
3222,15,61,128913,2113.3279,61,66,62350,1027.7473
3223,15,0,0,0.0000,59,137,1894273,31997.8547
3224,15,21,84493,4023.4762,22,28,62740,2856.1457
3225,15,57,457710,8030.0000,61,122,860280,14211.6740
3226,15,48,134304,2798.0000,49,64,144700,2927.1746
3227,15,25,230337,9213.4800,29,56,481800,16613.7931
3228,15,21,84634,4030.1905,25,67,1079353,42550.0526
3229,15,35,502389,14353.9714,36,71,720696,20244.2697
3230,15,26,57888,2226.4615,41,98,1444130,34854.3041
3231,15,39,102804,2636.0000,40,48,121290,2997.2817
3232,15,22,55499,2522.6818,22,22,58410,2663.0699
3233,15,42,379848,9044.0000,43,84,1146484,26662.4186
3234,15,34,90406,2659.0000,35,36,83890,2396.8571
3235,15,42,258258,6149.0000,46,81,615960,13468.5131
3236,15,16,40596,2537.2500,17,17,40800,2372.0930
3237,15,59,536605,9095.0000,62,125,638720,10340.8527
3238,15,30,275962,9198.7333,35,66,531640,15321.0375
3239,15,25,229788,9191.5200,28,45,412420,14624.8227
3240,30,28,140898,5032.0714,28,47,747475,26695.5357
3241,15,60,182040,3034.0000,62,79,162800,2622.9860
3242,15,17,105084,6181.4118,19,45,118100,6140.3813
3243,15,56,217616,3886.0000,59,69,187170,3159.8762
3244,15,43,89311,2077.0000,37,46,46060,1235.9571
3245,15,12,50414,4201.1667,14,23,52920,3853.3981
3246,15,62,286502,4621.0000,64,96,266720,4184.9372
3247,15,27,111194,4118.2963,30,41,132160,4480.0000
3248,15,25,84734,3389.3600,26,35,50050,1920.0767
3249,15,21,248458,11831.3333,25,52,297480,12011.3055
3250,15,43,80840,1880.0000,44,72,176220,3971.9008
3251,15,39,78819,2021.0000,38,28,20350,535.0570
3252,15,39,78155,2003.9744,38,39,27440,714.5833
3253,100,0,0,0.0000,57,119,2016697,35359.9708
3254,15,36,184284,5119.0000,38,60,169600,4439.7906
3255,0,0,0,0.0000,47,13,11100,236.1702
3256,15,19,134440,7075.7895,23,29,131900,5793.5578
3258,15,54,474012,8778.0000,65,92,1339159,20687.3172
3259,15,52,116274,2236.0385,53,79,93830,1762.6174
3260,15,65,552630,8502.0000,68,163,2551227,37280.4725
3261,15,62,362328,5844.0000,63,104,315180,5002.8571
3262,15,13,116760,8981.5385,17,32,310060,18455.9524
3263,0,0,0,0.0000,28,12,32000,1142.8571
3264,15,58,109388,1886.0000,57,91,183610,3240.1765
3265,100,0,0,0.0000,32,97,1418218,44738.7382
3266,15,15,26352,1756.8000,15,20,35430,2315.6863
3267,15,61,390583,6403.0000,64,124,456120,7108.3636
3268,15,59,134520,2280.0000,56,67,61960,1101.8376
3269,15,0,0,0.0000,39,87,1319705,33838.5897
3270,15,37,288822,7806.0000,39,57,507620,13060.5489
3271,15,20,53067,2653.3500,25,20,41440,1668.7248
3272,15,24,83160,3465.0000,26,39,515560,19528.7879
3273,15,11,70884,6444.0000,36,110,1889474,53075.1124
3274,15,10,63525,6352.5000,14,22,287780,21317.0370
3275,15,50,158800,3176.0000,51,79,250000,4860.6610
3276,15,7,29344,4192.0000,7,5,33500,4486.6071
3277,15,0,0,0.0000,64,136,1154440,18019.3548
3278,15,0,0,0.0000,34,53,772680,22973.6373
3279,30,42,481404,11462.0000,44,70,1065544,24253.6571
3280,15,27,121390,4495.9259,31,42,356500,11675.7642
3281,15,11,43128,3920.7273,12,17,38160,3102.4390
3282,15,0,0,0.0000,22,32,94050,4262.0846
3283,15,64,558080,8720.0000,68,96,815700,11995.5882
3284,15,63,306936,4872.0000,66,86,264780,3985.6498
3285,15,27,58800,2177.7778,27,26,17610,649.0172
3286,15,28,341765,12205.8929,33,79,1070571,32376.1391
3287,15,60,418080,6968.0000,65,133,1085200,16729.7020
3288,15,46,113666,2471.0000,46,68,151720,3319.9125
3289,15,51,370260,7260.0000,53,98,362680,6843.0189
3290,15,0,0,0.0000,24,52,1001995,42218.8905
3291,15,19,50100,2636.8421,20,28,69620,3546.0102
3292,15,55,174350,3170.0000,55,50,93740,1690.0240
3293,15,12,57439,4786.5833,16,55,736746,46531.3263
3294,15,27,178332,6604.8889,30,49,211660,6962.5000
3296,15,27,401492,14870.0741,33,77,1210699,37024.4343
3297,15,0,0,0.0000,45,78,758260,16850.2222
3298,15,0,0,0.0000,62,127,497200,7967.9487
3299,30,0,0,0.0000,18,30,379571,21648.5361
3300,15,9,66320,7368.8889,15,36,625062,43107.7241
3301,15,27,138768,5139.5556,30,49,424600,14153.3333
3302,15,66,130897,1983.2879,67,105,123500,1855.2829
3303,15,0,0,0.0000,36,70,755140,20956.7068
3304,15,18,88540,4918.8889,21,38,182600,8695.2381
3305,15,31,92160,2972.9032,33,52,144590,4381.5152
3306,15,60,330780,5513.0000,62,90,495000,7983.8710
3307,15,0,0,0.0000,56,107,443100,7884.3416
3308,15,0,0,0.0000,31,51,495540,16211.7775
3309,15,57,349933,6139.1754,61,110,644500,10536.7847
3310,15,59,193343,3277.0000,60,46,103940,1743.9597
3311,15,20,171276,8563.8000,25,51,978247,38615.0132
3312,15,20,40431,2021.5500,23,34,43980,1943.1517
3314,0,0,0,0.0000,21,17,133200,6342.8571
3315,15,0,0,0.0000,39,62,437940,11306.5404
3316,15,64,617920,9655.0000,66,119,503380,7619.2735
3317,15,34,75810,2229.7059,33,36,36650,1103.9157
3318,15,25,49236,1969.4400,25,23,27040,1102.1739
3319,15,60,133134,2218.9000,61,73,112180,1844.0548
3320,15,32,68475,2139.8438,32,35,28550,898.7408
3321,15,0,0,0.0000,44,74,351000,8044.3086
3322,30,28,99209,3543.1786,32,52,662679,20795.3661
3323,15,59,206382,3498.0000,62,129,1246280,20068.9211
3324,15,9,44024,4891.5556,12,12,42000,3500.0000
3325,15,0,0,0.0000,13,27,481248,38499.8400
3326,15,0,0,0.0000,59,116,2004638,34267.3162
3327,15,64,396352,6193.0000,67,98,385360,5780.4000
3328,15,15,52800,3520.0000,13,17,29130,2269.8701
3329,15,21,222726,10606.0000,25,51,296060,11889.9598
3330,15,31,182816,5897.2903,38,79,1566027,41031.2751
3331,15,17,90992,5352.4706,20,33,230460,11484.7176
3332,15,0,0,0.0000,19,35,136300,7050.0000
3333,15,0,0,0.0000,7,13,74050,10284.7222
3334,0,0,0,0.0000,24,16,127600,5316.6667
3335,15,28,62930,2247.5000,29,20,24240,833.9450
3336,15,47,139778,2974.0000,48,44,138710,2889.7917
3337,100,18,109117,6062.0556,21,54,1075106,51114.3899
3338,15,30,233461,7782.0333,35,38,270160,7793.0769
3339,15,22,77142,3506.4545,25,39,137500,5420.4993
3342,15,9,83350,9261.1111,13,16,133440,10534.7368
3343,15,11,118476,10770.5455,15,26,247180,16515.3675
3344,15,16,145129,9070.5625,17,44,705280,40455.8317
3345,15,0,0,0.0000,56,137,250664,4476.1429
3346,15,12,93678,7806.5000,15,33,314540,20784.5815
3347,15,22,60352,2743.2727,24,24,74810,3143.2773
3348,15,44,254628,5787.0000,48,88,659460,13615.8293
3349,15,28,220429,7872.4643,31,50,406300,12912.0763
3350,15,23,87864,3820.1739,27,30,147620,5381.0450
3351,15,28,78300,2796.4286,30,42,88870,3005.7497
3352,15,57,167466,2938.0000,59,63,164400,2786.4407
3353,15,22,388916,17678.0000,27,43,577760,21345.8128
3354,15,58,273597,4717.1897,60,156,437000,7251.1062
3355,15,54,139050,2575.0000,53,73,134710,2559.4047
3357,15,36,66276,1841.0000,37,55,177230,4759.9821
3358,15,29,63840,2201.3793,26,34,28380,1077.7215
3359,15,23,48912,2126.6087,26,40,61800,2386.1004
3360,15,8,82746,10343.2500,11,15,80680,7077.1930
3361,15,60,369240,6154.0000,61,89,317460,5178.7928
3362,15,43,313642,7294.0000,45,86,264700,5882.2222
3363,15,38,93594,2463.0000,37,37,72570,1984.5943
3364,30,44,272360,6190.0000,47,99,1738382,36726.3803
3365,15,8,26775,3346.8750,11,15,39830,3745.7680
3366,15,29,163196,5627.4483,32,59,315700,10011.6279
3367,15,65,194376,2990.4000,68,105,1491640,22087.4630
3368,15,35,276780,7908.0000,38,62,325140,8533.8583
3369,15,44,133452,3033.0000,47,49,137300,2952.6882
3370,15,0,0,0.0000,61,129,1613940,26400.3272
3371,15,60,669842,11164.0333,59,86,1372055,23255.1695
3372,15,51,501738,9838.0000,55,88,862100,15731.7518
3373,15,31,285541,9211.0000,34,37,405660,12085.2036
3374,15,0,0,0.0000,69,181,1784057,25768.7578
3375,15,0,0,0.0000,22,35,230900,10591.7431
3376,15,20,142674,7133.7000,24,37,354560,14491.5531
3377,15,19,64800,3410.5263,22,38,457580,20397.3254
3378,15,53,338511,6387.0000,56,104,431360,7680.0000
3379,15,0,0,0.0000,21,35,305700,14839.8058
3380,15,57,249432,4376.0000,58,62,195000,3352.4355
3381,15,11,119652,10877.4545,15,30,212840,14220.9354
3382,30,0,0,0.0000,10,18,241535,24730.5461
3383,15,0,0,0.0000,12,21,63150,5106.4690
3384,15,34,99790,2935.0000,33,45,95020,2899.8983
3385,15,7,27632,3947.4286,9,10,22300,2505.6180
3386,15,0,0,0.0000,43,109,1608404,37579.5327
3387,30,0,0,0.0000,23,57,831317,35987.7489
3389,15,31,156224,5039.4839,34,80,1417647,41130.9574
3390,30,19,104240,5486.3158,22,53,379698,17259.0000
3391,15,65,442093,6801.4308,67,128,784580,11675.2976
3392,15,38,233282,6139.0000,40,55,201620,4990.5941
3393,15,18,151867,8437.0556,22,24,152790,6945.0000
3394,15,22,43256,1966.1818,23,37,110440,4886.7257
3395,15,9,37120,4124.4444,12,21,252800,20497.2973
3396,15,0,0,0.0000,12,18,182840,14745.1613
3397,15,24,235000,9791.6667,27,54,364740,13376.7726
3398,15,15,31840,2122.6667,15,24,62500,4084.9673
3399,15,22,171021,7773.6818,25,41,296340,12062.6866
3401,30,7,33976,4853.7143,14,20,290615,20957.8125
3402,30,43,343140,7980.0000,45,107,1800779,40346.0568
3403,15,5,11970,2394.0000,19,52,635599,34171.9892
3404,15,0,0,0.0000,12,19,212200,17782.1229
3405,15,53,399779,7543.0000,56,113,839600,14957.2447
3406,15,8,25380,3172.5000,9,12,33800,3976.4706
3407,15,0,0,0.0000,64,118,1397180,21910.8207
3408,15,0,0,0.0000,62,115,1371440,22025.2677
3409,15,29,95010,3276.2069,28,20,58130,2076.0714
3410,15,37,140378,3794.0000,40,83,507560,12731.4381
3411,15,18,122417,6800.9444,22,31,190560,8635.6495
3412,15,18,32357,1797.6111,20,27,89000,4348.5342
3413,15,61,303579,4976.7049,63,60,346720,5509.3220
3415,15,7,33424,4774.8571,9,13,54200,5725.3521
3417,15,0,0,0.0000,35,55,240350,6783.1609
3418,100,18,82042,4557.8889,25,72,1022303,40892.1200
3419,15,46,360852,7844.6087,48,83,292540,6052.5517
3421,15,43,371520,8640.0000,45,84,509860,11338.6212
3422,15,27,257936,9553.1852,31,52,564700,18177.0386
3423,15,8,34155,4269.3750,11,9,53480,4936.6154
3424,15,64,557184,8706.0000,70,123,1742734,24991.4054
3425,15,48,127008,2646.0000,48,66,84040,1748.4050
3426,30,24,326312,13596.3333,29,54,448475,15662.6892
3427,15,22,226389,10290.4091,27,42,408600,15133.3333
3428,15,0,0,0.0000,15,30,192020,12945.1685
3429,15,55,102520,1864.0000,57,105,258380,4565.0177
3430,15,19,48520,2553.6842,21,23,44680,2158.4541
3431,15,22,198927,9042.1364,25,44,393960,15737.4168
3432,15,24,68350,2847.9167,27,34,94840,3512.5926
3433,15,13,32242,2480.1538,11,13,21040,1906.9486
